Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
WY00,Red Reflet Ranch Airport,WY00,,Ten Sleep,US,43.969799,-107.388001,4619
WY01,Dilts Ranch Airport,WY01,,Bill,US,43.395802,-105.555000,4800
WY02,Iberlin Ranch Nr 3 Airport,WY02,,Bill,US,43.191601,-104.938004,4400
WY03,Marbleton Big Piney Clinic Heliport,WY03,,Big Piney,US,42.556900,-110.110001,6975
WY04,Powell Hospital Heliport,WY04,,Powell,US,44.760799,-108.778999,4405
WY05,Skyview Airpark,WY05,,Cheyenne,US,41.217201,-104.584000,5838
WY06,Luckinbill Airstrip,WY06,,Cody,US,44.838299,-109.622002,6600
WY07,Hardy Ranch Airport,WY07,,Douglas,US,43.325199,-105.676003,5077
WY08,Johnson Heliport,WY08,,Jackson,US,43.602200,-110.735001,6445
WY09,Sherwin Field Nr 1 Airport,WY09,,Dull Center/Sw Clareton/,US,43.506100,-104.877998,4190
WY10,Two Jays Six Heliport,WY10,,Fort Washakie,US,42.988701,-108.872002,5600
WY11,A A Ranch Airport,WY11,,Encampment,US,41.158298,-106.557999,7880
WY12,Ohman Ranch Airport,WY12,,Gillette,US,43.926399,-105.653000,4905
WY13,Little Buffalo Ranch Airport,WY13,,Gillette,US,43.786098,-105.664001,4919
WY14,Ipy Ranch Airport,WY14,,Hulett,US,44.637501,-104.689003,3960
WY15,Bunch Grass Intergalactic Airport,WY15,,Powell,US,44.689701,-108.679001,4408
WY16,Robbins Airport,WY16,,Medicine Bow,US,42.259998,-105.859001,7240
WY17,Ellis Ranch Airport,WY17,,Medicine Bow,US,42.021900,-106.424004,6530
WY18,Iberlin Ranch Nr 2 Airport,WY18,,Midwest,US,43.558300,-106.009003,5020
WY19,Butler Airport,WY19,,Pine Bluffs,US,41.105801,-104.207001,5295
WY20,Johnson Heliport,WY20,,Jackson,US,43.602200,-110.750999,6267
WY21,Campbell County Memorial Hospital Heliport,WY21,,Gillette,US,44.287800,-105.514000,4875
WY22,Iberlin Ranch Nr 1 Airport,WY22,,Savageton,US,43.950001,-105.933998,4500
WY23,Iberlin Strip,WY23,,Sussex,US,44.073299,-106.265999,4331
WY24,Riverton Memorial Hospital Heliport,WY24,,Riverton,US,43.035500,-108.403000,5032
WY25,Snell - North Laramie River Airport,WY25,,Wheatland,US,42.306900,-104.936996,4490
WY26,Community Hospital Heliport,WY26,,Torrington,US,42.083599,-104.192001,4210
WY27,Wagonhound Airport,WY27,,Douglas,US,42.586700,-105.538002,5470
WY28,Pinedale Medical Clinic Heliport,WY28,,Pinedale,US,42.871667,-109.854167,7269
WY29,Vowers Ranch Airport,WY29,,Chugwater,US,41.622200,-104.785004,5550
WY30,Kinky Creek Divide Airport,WY30,,Dubois,US,43.375500,-110.110001,8803
WY31,Melody Ranch Airport,WY31,,Jackson,US,43.409599,-110.773003,6075
WY33,Antelope Run Ranch Airport,WY33,,Daniel,US,42.816898,-110.278000,7470
WY34,Bridger Creek Airport,WY34,,Lysite,US,43.340500,-107.686996,5350
WY35,Washakie Memorial Hospital Heliport,WY35,,Worland,US,43.965500,-107.949997,4200
WY36,Bakers Field,WY36,,Powell,US,44.790199,-108.734001,4350
WY37,Symons Airport,WY37,,Sheridan,US,44.840801,-106.822998,3681
WY38,Orchard Ranch Airport,WY38,,Ten Sleep,US,43.623600,-107.407997,5277
WY39,Star Valley Ranch Airport,WY39,,Thayne,US,42.969398,-110.966003,6210
WY40,Ivinson Memorial Hospital Heliport,WY40,,Laramie,US,41.313599,-105.555000,7307
WY41,Red Creek Ranch Airport,WY41,,Rock Springs,US,41.066700,-109.088997,7050
WY42,Yu Ranch Airport,WY42,,Meeteetse,US,44.307499,-108.737000,5170
WY45,Sloan Airport,WY45,,Cheyenne,US,41.156898,-104.708000,6085
WY46,Cheyenne Whiskey Heliport,WY46,,Cheyenne,US,41.157200,-104.815002,6120
WY47,True Heliport,WY47,,Casper,US,42.853600,-106.335999,5153
WY49,Skorup Memorial Hospital Heliport,WY49,,Rock Springs,US,41.584999,-109.235001,6454
WY50,Cheyenne Echo Heliport,WY50,,Cheyenne,US,41.157200,-104.811996,6120
WY51,Platt Ranch Airport,WY51,,Encampment,US,41.165001,-106.595001,7545
WY52,Evanston Regional Hospital Heliport,WY52,,Evanston,US,41.243801,-110.988998,6781
WY55,Taylor Field,WY55,,Sundance,US,44.418598,-104.594002,4950
WY57,Wyoming Medical Center Heliport,WY57,,Casper,US,42.847698,-106.307999,5340
WY59,Two Bar Ranch Airport,WY59,,Wheatland,US,41.932999,-105.084999,5110
WY60,Heiner Airport,WY60,,Afton,US,42.861000,-110.898003,6440
WY61,Gas Hills Airstrip,WY61,,Waltman,US,42.868099,-107.488998,6990
WY62,West Park Hospital Heliport,WY62,,Cody,US,44.526901,-109.072998,4995
WY64,Lone Pine Flying Ranch Airport,WY64,,Thayne,US,42.957401,-110.983002,6000
WY65,Madsen Airport,WY65,,Gillette,US,44.348900,-105.336998,4500
WY66,Chamberlain Brothers Ranch Airport,WY66,,Douglas,US,42.752201,-105.620003,5237
WY67,South Lincoln Medical Center Heliport,WY67,,Kemmerer,US,41.789398,-110.542000,6980
WY68,Memorial Hospital Heliport,WY68,,Rawlins,US,41.787201,-107.261002,6880
