ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
02000F,CN-RGA,B744,Boeing,747-428,Boeing 747-428,0,Morocco Government,,25629,1993
020118,CN-NMI,A320,Airbus,A320-214,Airbus A320-214,0,Air Arabia,ABY,5206,2012
020170,CN-EEE,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,227,2014
020175,CN-NMP,A320,Airbus,A320-214,Airbus A320-214,0,Air Arabia Maroc,MAC,5903,2013
020176,CN-NMQ,A320,Airbus,A320-214,Airbus A320-214,0,Air Arabia Maroc,MAC,5984,
020177,CN-NMR,A320,Airbus,A320-214,Airbus A320-214,0,Air Arabia Maroc,MAC,06176,2014
02017B,CN-RAK,F900,Dassault,Falcon 900EX,Dassault Falcon 900EX,1,Private,,118,
020182,CN-TMH,E35L,Embraer,Legacy 600,Embraer Legacy 600,1,Private,,145644,2003
020183,CN-TME,LJ45,Learjet,45,Learjet 45,0,Air Ocean Maroc,,45-024,
020196,CN-GEA,BN2T,Britten Norman,BN2T Islander,Britten Norman BN2T Islander,1,Private,,2277R,
020199,CN-EMM,CL30,Bombardier,BD-100-1A10 Challenger 300,Bombardier BD-100-1A10 Challenger 300,1,Private,,20398,
02019A,CN-TMV,LJ45,Learjet,45,Learjet 45,1,Private,,45-153,
02019B,CN-RGW,B738,Boeing,737-8SH,Boeing 737-8SH,0,Royal Air Maroc,RAM,41350,2017
02019C,CN-NMS,A320,Airbus,A320-214,Airbus A320-214,0,Air Arabia Maroc,MAC,4649,2011
02019D,CN-NMT,A320,Airbus,A320-214,Airbus A320-214,0,Air Arabia Maroc,MAC,07080,2016
02019F,CN-RHD,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Royal Air Maroc,RAM,43350,2025
0201A1,CN-RHC,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Royal Air Maroc,RAM,66443,2025
0201A2,CN-RHE,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Royal Air Maroc,RAM,66444,2025
0201A3,CN-RHA,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Royal Air Maroc,RAM,64980,2021
0201A4,CN-RHB,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Royal Air Maroc,RAM,64981,2021
0201AC,CN-KAM,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9612,2014
