Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
DC01,Washington Post Heliport,DC01,,Washington,US,38.904301,-77.034401,175
DC02,Metropolitan Complex Heliport,DC02,,Washington,US,38.910400,-77.007202,109
DC03,Us Park Police Eagle's Nest Heliport,DC03,,Washington,US,38.866501,-76.992798,14
DC04,Spirit of Washington Heliport,DC04,,Washington,US,38.874298,-77.021400,15
DC06,MPD 2nd Metropolitan Police Department Heliport,DC06,,Washington,US,38.934601,-77.074402,106
DC07,MPD 5th Metropolitan Police Department Heliport,DC07,,Washington,US,38.915100,-76.973297,383
DC08,WHC Heliport,DC08,,Washington,US,38.929001,-77.016403,205
DC09,Georgetown Univ Hosp Helistop,DC09,,Washington,US,38.911499,-77.076401,165
DC11,National Presbyterian Church Heliport,DC11,,Washington,US,38.942101,-77.080002,375
DC13,Walter Reed Forest Glen Heliport,DC13,,Washington,US,39.006529,-77.056603,310
DC14,Walter Reed Emergency Heliport,DC14,,Washington,US,38.977901,-77.027496,305
DC15,Steuart Office Pad Heliport,DC15,,Washington,US,38.958401,-77.088600,441
DC16,Metropolitan Police Department  3rd District Heliport,DC16,,Washington,US,38.917099,-77.036400,130
DC17,Children's Hospital Heliport,DC17,,Washington,US,38.927299,-77.014099,285
DC52,Sibley Memorial Hospital Heliport,DC52,,Washington,US,38.938900,-77.113899,289
