ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A1421B,N180QS,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,NetJets,EJA,70140,2023
A1433A,N1801U,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,60223,2019
A14380,N1803U,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,60226,2019
A14452,N1809U,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Southwest Airlines,SWA,60188,2019
A145A8,N181P,A139,Agusta,AW-139,Agusta AW-139,1,Private,,41544,2022
A145D2,N181QS,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,NetJets,EJA,70154,2023
A14668,N181WS,C25B,Cessna,525B Citation CJ3,Cessna 525B Citation CJ3,1,Private,,525B0592,2019
A147DF,N1818M,GALX,Gulfstream Aerospace,G200,Gulfstream Aerospace G200,1,Private,,129,2006
A14989,N182QS,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,NetJets,EJA,70160,2023
A14C14,N183CS,SR20,Cirrus,SR-20,Cirrus SR-20,1,Private,,2031,2009
A14D40,N183QS,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,NetJets,EJA,70162,2023
A14D7A,N183T,GA6C,Gulfstream,G600,Gulfstream G600,1,Private,,73115,2023
