ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A1100D,N168GS,C56X,Cessna,560XL Citation XLS,Cessna 560XL Citation XLS,0,Jet Linx Aviation,JTL,560-6309,2021
A11060,N168L,C68A,Cessna,680A Citation Latitude,Cessna 680A Citation Latitude,0,Executive Jet Management,EJM,680A0168,2018
A11085,N168MM,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5363,2012
A110D5,N168QS,GLEX,Bombardier,Global 6500,Bombardier Global 6500,0,NetJets,EJA,60072,2022
A110E3,N168RF,C208,Cessna,208 Caravan,Cessna 208 Caravan,1,Private,,20800158,1989
A115B3,N16912,BREZ,Breezer,B600 LSA,Breezer B600 LSA,1,Private,,17LSA,2014
A1178C,N17HJ,HDJT,Honda,HA-420 HondaJet,Honda HA-420 HondaJet,0,Banyan Aircraft Sales,,42000128,2018
A11857,N17RM,H25B,Hawker Beechcraft,900XP,Hawker Beechcraft 900XP,1,Private,,HA-0069,2008
A11BC6,N17015,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,United Airlines,UAL,66984,2021
A11BC8,N17017,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,United Airlines,UAL,66986,2022
A11CE7,I-CFAN,S64,Erickson,S-64F Skycrane,Erickson S-64F Skycrane,0,Vigili del Fuoco,,64090,1970
A11D7B,N171GA,GA7C,Gulfstream,G700,Gulfstream G700,0,Gulfstream Aerospace,GLF,87017,2024
