ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A1617D,N1885T,GA6C,Gulfstream,G600,Gulfstream G600,0,AT&T,,73096,2022
A1619B,N1886N,GLEX,Bombardier,Global 6500,Bombardier Global 6500,1,Private,,60036,2020
A16221,N189AF,PC12,Pilatus,PC-12,Pilatus PC-12,0,PlaneSense,CNS,2189,2022
A1623F,N189BL,SF50,Cirrus,SF-50 Vision,Cirrus SF-50 Vision,1,Private,,0278,2021
A1635B,N189NV,A320,Airbus,A320-214,Airbus A320-214,0,Allegiant Air,AAY,5687,2013
A1638A,N189QS,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,NetJets,EJA,70195,2024
A16629,N19DM,GLF5,Gulfstream Aerospace,G550,Gulfstream G550,1,Private,,5238,2009
A167C1,N19VV,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,503,2024
A1696B,N190NV,A320,Airbus,A320-214,Airbus A320-214,0,Allegiant Air,AAY,06669,2015
A1699A,N190QS,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,NetJets,EJA,70196,2024
A16A98,N1900W,GA6C,Gulfstream,GVII-G600,Gulfstream GVII-G600,0,Whirlpool,,73128,2023
A16ADA,N1902S,B752,Boeing,757-256(PCF)(WL),Boeing 757-256(PCF)(WL),0,Amerijet International,AJT,26244,1994
A16D22,N191NV,A320,Airbus,A320-214,Airbus A320-214,0,Allegiant Air,AAY,6704,2015
A16D51,N191QS,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,NetJets,EJA,70214,2024
A16F21,N1916W,GLF5,Gulfstream,G550,Gulfstream G550,0,Infinity & Beyond,,5328,2011
