ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A170D9,N192NV,A320,Airbus,A320-214,Airbus A320-214,0,Allegiant Air,AAY,6787,2015
A17108,N192QS,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,NetJets,EJA,70230,2025
A1725F,N1923E,GA6C,Gulfstream,G600,Gulfstream G600,0,Ecolab,,73154,2024
A172C5,N1926B,A321,Airbus,A321-231,Airbus A321-231,1,Private,,1926,2003
A17490,N193NV,A320,Airbus,A320-214,Airbus A320-214,0,Allegiant Air,AAY,6835,2015
A17847,N194NV,A320,Airbus,A320-214(WL),Airbus A320-214(WL),0,Allegiant Air,AAY,6889,2015
A17A8F,N1948Z,GLF5,Gulfstream,V,Gulfstream V,1,Private,,600,
A17BFE,N195NV,A320,Airbus,A320-214,Airbus A320-214,0,Allegiant Air,AAY,6939,2015
A17C04,N195PA,GLF3,Gulfstream,G-1159,Gulfstream G-1159,0,Sandy Wings,,399,1983
A17DD4,N1955Q,GLEX,Bombardier,Global 6000,Bombardier Global 6000,0,Gmdair Corp,,9645,2014
A17EF7,N196FE,B763,Boeing,767-300F,Boeing 767-300F,0,Federal Express,FDX,63126,2021
A17FB5,N196NV,A320,Airbus,A320-214,Airbus A320-214,0,Allegiant Air,AAY,6965,2016
