ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A1D2DC,N2165J,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,JetBlue Airways,JBU,11679,2024
A1D368,N2169J,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,JetBlue Airways,JBU,11695,2023
A1D3B4,N217BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55178,2022
A1D76B,N218BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55184,2022
A1D99B,N2180J,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,JetBlue Airways,JBU,11838,2024
A1DAB3,N2188J,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,JetBlue Airways,JBU,11955,2024
A1DB22,N219BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55189,2023
A1DBD3,N219KA,SF34,SAAB,340B(F),SAAB 340B(F),0,Ameriflight,AMF,340B-192,1990
A1DC4A,N219PV,BE10,Beechcraft,King Air 100,Beechcraft King Air 100,1,Private,,,
A1DDBB,N2193J,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,JetBlue Airways,JBU,12274,2024
A1DF01,N22DP,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,4478,
A1DF3C,N22FY,CL60,Bombardier,Challenger 601-3R,Bombardier Challenger 601-3R,1,Private,,5142,1993
