ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A1E045,N22SN,G280,Gulfstream,G280,Gulfstream G280,1,Private,,2275,
A1E078,N22UP,RV8,Van's,RV-8,Van's RV-8,1,Private,,001,2023
A1E0ED,N22ZF,SR22,Cirrus Design,SR22,Cirrus Design SR22,1,Private,,1902,2006
A1E132,N220BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55202,2023
A1E17E,N220F,GLEX,Bombardier,Global Express,Bombardier Global Express,1,Private,,9011,1999
A1E194,N220FX,CL35,Bombardier,Challenger 3500,Bombardier Challenger 3500,0,Flexjet,LXJ,21075,2025
A1E1DE,N220JW,G200,Giles,G-200,Giles G-200,1,Private,,G2001024,1997
A1E4E9,N221BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55206,2023
A1E508,N221DE,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2077,2021
A1E558,N221GK,C68A,Cessna,680A Citation Latitude,Cessna 680A Citation Latitude,1,Private,,680A0115,2017
A1E590,N221JR,GLF4,Gulfstream,G450,Gulfstream G450,1,Private,,4257,2012
A1E5EB,N221NG,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2112,2021
A1E644,N221RW,GA6C,Gulfstream,G600,Gulfstream G600,1,Private,,73170,2024
A1E66E,N221TN,S22T,Cirrus,SR-22T,Cirrus SR-22T,0,Cirrus Design Corp.,,8504,2022
A1E6CE,N221XJ,CRJ2,Canadair,Regional Jet CRJ-200,Canadair Regional Jet CRJ-200,0,XO,XOJ,7186,1997
A1E903,N222FY,C750,Cessna,750 Citation 10,Cessna 750 Citation 10,0,Jet Linx Aviation,JTL,750-0281,2007
A1EAE6,N22206,T206,Cessna,TU206 Turbo Staionair,Cessna TU206 Turbo Staionair,1,Private,,T20609682,2022
A1EC4B,N223BM,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,4285,
A1EC57,N223BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55209,2023
A1ECDB,N223HF,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,17281112,2002
A1ED00,N223JT,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500366,2016
A1EFCF,N2239X,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,1,Private,,479,
