ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A19149,N20SQ,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9491,2012
A1915F,N20TM,B737,Boeing,737-7JY BBJ,Boeing 737-7JY BBJ,1,Private,,39109,2010
A1932A,N200MV,F2TH,Dassault,Falcon 2000LX,Dassault Falcon 2000LX,1,Private,,229,2011
A1945A,N200ZZ,BE20,Beech,200 Super King Air,Beech 200 Super King Air,1,Private,,BC-64,1979
A197D0,N201XJ,CRJ2,Canadair,CRJ-200ER,Canadair CRJ-200ER,0,XO,XOJ,7187,1997
A19AB1,N202NV,A320,Airbus,A320-214,Airbus A320-214,0,Allegiant Air,AAY,5440,2012
A19B2F,N202TW,PC12,Pilatus,PC-12,Pilatus PC-12,1,Private,,2202,2022
A19BB1,N202ZA,F2TH,Dassault,Falcon 2000,Dassault Falcon 2000,0,Zenflight,XEN,186,
A19C78,N2025,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,1,Private,,510,2024
A19D59,N203BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55128,2021
A19D66,N203CM,B763,Boeing,767-375(ER)(BDSF),Boeing 767-375(ER)(BDSF),0,MasAir,MAA,25121,1991
A19E50,N203MW,CL60,Bombardier,Challenger 604,Bombardier Challenger 604,1,Private,,5333,1997
A19E68,N203NV,A320,Airbus,A320-214,Airbus A320-214,0,Asian Air,AAZ,5384,2012
A19F8E,N2030P,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6476,2021
