ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A1C132,N212CR,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,1,Private,,5813,2009
A1C211,N212MP,TBM9,Socata,TBM 910,Socata TBM 910,1,Private,,1467,
A1C230,N212NV,A320,Airbus,A320-214,Airbus A320-214,0,Allegiant Air,AAY,5498,2013
A1C4D8,N213BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55156,2022
A1C88F,N214BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55160,2022
A1CB05,N2142J,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,JetBlue Airways,JBU,10254,2021
A1CC46,N215BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55167,2022
A1CC7B,N215EB,SR22,Cirrus,SR22,Cirrus SR22,1,Private,,9766,2024
A1CE99,N2151J,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,JetBlue Airways,JBU,11336,2023
A1CF48,N2156J,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,JetBlue Airways,JBU,11342,2023
A1CF6B,N2157J,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,JetBlue Airways,JBU,11397,2023
A1CFFD,N216BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55172,2022
