Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
VDBG,Battambang Airport,VDBG,BBM,Battambang,KH,13.095600,103.223999,59
VDKC,Kompong Cham Airport,VDKC,,Kompong Cham,KH,12.033000,105.432999,148
VDPP,Phnom Penh International Airport,VDPP,PNH,Phnom Penh,KH,11.546600,104.844002,40
VDSA,Siem Reap–Angkor International Airport,VDSA,SAI,Soutr Nikom,KH,13.375278,104.220833,192
VDSR,Angkor International Airport,VDSR,REP,Siem Reap,KH,13.410700,103.813004,60
VDST,Stung Treng Airport,VDST,TNX,Stung Treng,KH,13.531900,106.014999,203
VDSV,Sihanoukville International Airport,VDSV,KOS,Sihanukville,KH,10.579700,103.637001,33
VDTI,Techo International Airport,VDTI,KTI,Phnom Penh,KH,11.362917,104.916611,28
