Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
VT01,Teal Farm Airport,VT01,,Huntington,US,44.282600,-72.937302,1440
VT02,Red Fox Airport,VT02,,Bondville,US,43.147301,-72.885101,1434
VT03,Maule's Roost Airport,VT03,,Lincoln,US,44.088699,-72.980904,1100
VT04,Southwestern Vermont Heliport,VT04,,Bennington,US,42.874500,-73.207603,800
VT06,Santa's Airport,VT06,,Putney,US,43.004398,-72.473701,673
VT07,Berlin Armory Heliport,VT07,,Berlin,US,44.220901,-72.565697,950
VT08,Bradford Armory Heliport,VT08,,Bradford,US,44.001499,-72.123100,465
VT09,Spencer Airport,VT09,,Addison,US,44.113602,-73.290298,310
VT10,Manning Personal Airstrip,VT10,,Bridport,US,43.981400,-73.385696,255
VT11,Ass-Pirin Acres Airport,VT11,,Addison,US,44.068699,-73.373398,130
VT12,E.A.Deeds Farm Airport,VT12,,Charlotte,US,44.291199,-73.283203,127
VT13,Holloway Airport,VT13,,Chester,US,43.300098,-72.717598,1520
VT14,Axinn Airport,VT14,,Weybridge,US,44.045101,-73.189598,450
VT15,Savage Island Airport,VT15,,Grand Isle,US,44.703899,-73.246002,125
VT16,Velco Heliport,VT16,,Rutland,US,43.659801,-72.992897,715
VT17,Smith Airport,VT17,,Ludlow,US,43.368999,-72.674301,1502
VT18,Morrisville Armory Heliport,VT18,,Morrisville,US,44.554199,-72.527298,800
VT19,Newport Armory Heliport,VT19,,Newport,US,44.949501,-72.199501,700
VT20,Mach Personal Strip,VT20,,Pawlet,US,43.366699,-73.148201,854
VT21,State Garage Site Heliport,VT21,,St. Albans,US,44.826401,-73.088203,380
VT22,Shelburne Farms Airport,VT22,,Shelburne,US,44.401402,-73.267097,130
VT23,Bostwick Farm Airport,VT23,,Shelburne,US,44.370899,-73.250397,220
VT24,Torrey Airport,VT24,,Shoreham,US,43.931999,-73.370102,280
VT25,Sky Acres Airport,VT25,,South Burlington,US,44.416698,-73.166199,330
VT26,Allenholm Airport,VT26,,South Hero,US,44.634499,-73.306801,140
VT27,Villeneuve Heliport,VT27,,Underhill,US,44.515900,-72.951202,650
VT28,Vergennes Armory Heliport,VT28,,Vergennes,US,44.170898,-73.246803,200
VT29,Mad River Fly-In Airport,VT29,,Waitsfield,US,44.226398,-72.795403,710
VT30,Ketcham Lndg Area Airport,VT30,,Waitsfield,US,44.162601,-72.834000,780
VT31,Carriers Skypark Airport,VT31,,Washington,US,44.111198,-72.444000,1600
VT32,Bobby Heliport,VT32,,Brookline,US,42.988998,-72.628098,420
VT33,Yankee Kingdom Airport,VT33,,West Addison,US,44.105598,-73.377899,200
VT34,Major W. Guth STOLport,VT34,,Westminster,US,43.060101,-72.491997,819
VT35,Williston Armory Heliport,VT35,,Williston,US,44.438900,-73.077301,495
VT36,Mchv Heliport,VT36,,Burlington,US,44.473400,-73.188698,345
VT37,Windsor Armory Heliport,VT37,,Windsor,US,43.470901,-72.403702,400
VT38,Greenwoods Airfield,VT38,,Alburg,US,45.009201,-73.246696,179
VT39,Taylor Airport,VT39,,Wolcott,US,44.607601,-72.480400,1140
VT40,Wenlock Crossing Heliport,VT40,,Ferdinand,US,44.777000,-71.751503,1157
VT41,Moore's Field,VT41,,Brattleboro,US,42.924198,-72.529800,310
VT42,Two Tails Airport,VT42,,Morrisville,US,44.512600,-72.607101,754
VT43,Onyon Airport,VT43,,Townshend,US,43.019199,-72.652901,427
VT44,Perras Field,VT44,,Morrisville,US,44.526699,-72.581497,820
VT45,Davis Private Airport,VT45,,Jericho,US,44.517300,-72.979301,640
VT46,Northern Lights Airport,VT46,,Alburg,US,44.872002,-73.286499,130
VT47,Miller's Pleasure Airfield,VT47,,Vernon,US,42.778599,-72.527802,285
VT48,Fairholt Airport,VT48,,Burlington,US,44.461399,-73.195999,350
VT50,Enosburg Falls Armory Heliport,VT50,,Enosburg Falls,US,44.913898,-72.805099,410
VT51,Ibm Heliport,VT51,,Essex Junction,US,44.481701,-73.096497,385
VT52,Shaw Meadow Airport,VT52,,Milton,US,44.643398,-73.187599,230
VT53,Staton Airport,VT53,,Panton,US,44.117599,-73.378700,140
VT54,R G Newsome Heliport,VT54,,Quechee,US,43.651501,-72.422302,660
VT55,Brandon Airport,VT55,,Randolph,US,43.901199,-72.582901,710
VT56,West Burke Aerodrome,VT56,,West Burke,US,44.613098,-71.980904,1285
VT57,Malletts Head Seaplane Base,VT57,,Colchester,US,44.560600,-73.240402,95
VT58,Stave Island Seaplane Base,VT58,,South Hero,US,44.595901,-73.347603,95
VT59,Ardell Flying Field,VT59,,Manchester,US,43.277802,-72.910797,1919
VT60,Hulett Landing Strip,VT60,,West Pawlett,US,43.330101,-73.242599,720
VT61,Rutland Regional Medical Center Heliport,VT61,,Rutland,US,43.598099,-72.955002,650
VT62,Catamount Airfield,VT62,,Cabot,US,44.390400,-72.350601,1350
VT63,Douglas Field,VT63,,North Troy,US,44.995300,-72.378998,650
VT64,Mountain View Farm Airport,VT64,,Morristown,US,44.515301,-72.641197,1200
VT70,North Country Hospital Heliport,VT70,,Newport,US,44.956402,-72.199501,720
VT73,Melrose Springs Airfield,VT73,,Bridport,US,43.944861,-73.316833,300
VT96,Mansfield Heliflight Inc Heliport,VT96,,Milton,US,44.600117,-73.165050,175
VTBD,Don Mueang International Airport,VTBD,DMK,Bangkok,TH,13.912600,100.607002,9
VTBK,Kamphaeng Saen Airport,VTBK,KDT,Nakhon Pathom,TH,14.102000,99.917198,30
VTBO,Trat Airport,VTBO,TDX,Trat,TH,12.274572,102.318958,105
VTBS,Suvarnabhumi Airport,VTBS,BKK,Bangkok,TH,13.681100,100.747002,5
VTBT,Bang Pra Airport,VTBT,,Bang Pra,TH,13.232426,100.956802,10
VTBU,U-Tapao International Airport,VTBU,UTP,Rayong,TH,12.679900,101.004997,42
VTCB,Phayao Ban Chiang Kham Airport,VTCB,,Phayao Ban Chiang Kham,TH,19.500000,100.282997,1272
VTCC,Chiang Mai International Airport,VTCC,CNX,Chiang Mai,TH,18.766800,98.962601,1036
VTCI,Mae Hong Son Airport,VTCI,PYY,Mae Hong Son,TH,19.372000,98.436996,1271
VTCL,Lampang Airport,VTCL,LPT,Lampang,TH,18.270933,99.504167,811
VTCN,Nan Airport,VTCN,NNT,Nan,TH,-17.753270,177.451610,685
VTCP,Phrae Airport,VTCP,PRH,Phrae,TH,18.131667,100.164444,538
VTCS,Mae Sariang Airport,VTCS,,Mae Sariang,TH,18.183001,97.932999,1030
VTCT,Chiang Rai International Airport,VTCT,CEI,Chiang Rai,TH,19.952299,99.882896,1280
VTPH,Hua Hin Airport,VTPH,HHQ,Hua Hin,TH,12.636200,99.951500,62
VTPM,Mae Sot Airport,VTPM,MAQ,"Mae Sot, Tak",TH,16.699722,98.545000,690
VTPO,Sukhothai Airport,VTPO,THS,Sukhothai,TH,17.005800,99.826400,0
VTPP,Phitsanulok,VTPP,PHS,Phitsanulok,TH,16.782939,100.279122,154
VTPR,Photharam Airport,VTPR,,Photharam,TH,13.668600,99.731400,88
VTPU,Uttaradit Airport,VTPU,UTR,Uttaradit,TH,17.617001,100.099998,262
VTSB,Surat Thani Airport,VTSB,URT,Surat Thani,TH,9.132600,99.135597,20
VTSC,Narathiwat Airport,VTSC,NAW,Narathiwat,TH,6.516667,101.750000,16
VTSE,Chumphon Airport,VTSE,CJM,Chumphon,TH,10.709722,99.363890,18
VTSF,Nakhon Si Thammarat Airport,VTSF,NST,Nakhon Si Thammarat,TH,8.539620,99.944702,13
VTSG,Krabi Airport,VTSG,KBV,Krabi,TH,8.099120,98.986198,82
VTSM,Samui Airport,VTSM,USM,Na Thon (Ko Samui Island),TH,9.547790,100.061996,64
VTSP,Phuket International Airport,VTSP,HKT,Phuket,TH,8.113200,98.316902,82
VTSR,Ranong Airport,VTSR,UNN,"Ratchakrut, Mueang",TH,9.777500,98.585278,57
VTSS,Hat Yai International Airport,VTSS,HDY,Hat Yai,TH,6.933210,100.392998,90
VTST,Trang Airport,VTST,TST,Trang,TH,7.500833,99.616670,67
VTUD,Udon Thani Airport,VTUD,UTH,Udon Thani,TH,17.386400,102.788002,579
VTUI,Sakon Nakhon Airport,VTUI,SNO,Sakon Nakhon,TH,17.184444,104.100000,529
VTUK,Khon Kaen Airport,VTUK,KKC,Khon Kaen,TH,16.466600,102.783997,670
VTUL,Loei Airport,VTUL,LOE,Loei,TH,17.439133,101.722064,860
VTUO,Buri Ram,VTUO,BFV,Buri Ram,TH,15.229539,103.253231,590
VTUU,Ubon Ratchathani Airport,VTUU,UBP,Ubon Ratchathani,TH,15.251300,104.870003,406
VTUV,Roi Et Airport,VTUV,ROI,Roi Et Airport,TH,16.116667,103.773611,451
VTUW,Nakhon Phanom Airport,VTUW,KOP,Nakhon Phanom,TH,17.400000,104.750000,587
