Callsign,Code,Number,AirlineCode,AirportCodes
RCR3302,RCR,3302,RCR,ZWWW-LROP
RCR5524,RCR,5524,RCR,LHBP-VHHH
RCR5525,RCR,5525,RCR,VHHH-OMDW-LHBP
