Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
YBAB,Baralaba,YBAB,,Baralaba,AU,-24.186667,149.845000,340
YBAF,Brisbane Archerfield Airport,YBAF,,Brisbane,AU,-27.570299,153.007996,63
YBAR,Barcaldine Airport,YBAR,BCI,Barcaldine,AU,-23.565300,145.307007,878
YBAS,Alice Springs Airport,YBAS,ASP,Alice Springs,AU,-23.806700,133.901993,1789
YBBN,Brisbane International Airport,YBBN,BNE,Brisbane,AU,-27.384199,153.117004,13
YBCG,Gold Coast Airport,YBCG,OOL,Gold Coast,AU,-28.164400,153.505005,21
YBCK,Blackall Airport,YBCK,BKQ,Blackall,AU,-24.427799,145.429001,928
YBCS,Cairns International Airport,YBCS,CNS,Cairns,AU,-16.885799,145.755005,10
YBCV,Charleville Airport,YBCV,CTL,Charleville,AU,-26.413300,146.261993,1003
YBDG,Bendigo Airport,YBDG,BXG,"Bendigo, Victoria",AU,-36.739444,144.329722,705
YBEB,Pumululu National Park,YBEB,,Bellburn,AU,-17.545000,128.305000,810
YBEE,Beverly,YBEE,,Beverly,AU,-30.186701,139.557999,381
YBGD,Boolgeeda Airport,YBGD,OCM,Brockman 4 Mine,AU,-22.540000,117.275000,1871
YBGO,Balgo Hill Airport,YBGO,BQW,Balgo,AU,-20.148333,127.973333,1440
YBHI,Broken Hill Airport,YBHI,BHQ,Broken Hill,AU,-32.001400,141.472000,958
YBHM,Hamilton Island Airport,YBHM,HTI,Hamilton Island,AU,-20.358101,148.951996,15
YBIZ,Bizant Airport,YBIZ,BZP,Lakefield National Park,AU,-14.740278,144.119444,65
YBKM,Brockman Airport,YBKM,,Brockman 2 mine,AU,-22.388333,117.371667,1921
YBLN,Busselton Regional Airport,YBLN,BQB,Busselton,AU,-33.687222,115.400278,55
YBLU,Bellevue Airport,YBLU,,Bellevue,AU,-27.612778,120.593889,1555
YBMA,Mount Isa Airport,YBMA,ISA,Mount Isa,AU,-20.663900,139.488998,1121
YBMK,Mackay Airport,YBMK,MKY,Mackay,AU,-21.171700,149.179993,19
YBNA,Ballina Byron Gateway Airport,YBNA,BNK,Ballina,AU,-28.833900,153.561996,7
YBOR,Bordertown Airport,YBOR,,Bordertown,AU,-36.264999,140.712006,265
YBOV,Border Village Airport,YBOV,,Border Village,AU,-31.639400,129.011993,308
YBPN,Proserpine Whitsunday Coast Airport,YBPN,PPP,Proserpine,AU,-20.495001,148.552002,82
YBRK,Rockhampton Airport,YBRK,ROK,Rockhampton,AU,-23.381901,150.475006,34
YBRM,Broome International Airport,YBRM,BME,Broome,AU,-17.944700,122.232002,56
YBRY,Barimunya Airport,YBRY,BYP,Barimunya,AU,-22.673889,119.166111,2082
YBSG,RAAF Scherger,YBSG,,Weipa,AU,-12.623900,142.087006,145
YBSU,Sunshine Coast Airport,YBSU,MCY,Maroochydore,AU,-26.603300,153.091003,15
YBTH,Bathurst Airport,YBTH,BHS,Bathurst,AU,-33.409401,149.651993,2435
YBTL,Townsville Airport,YBTL,TSV,Townsville,AU,-19.252501,146.764999,18
YBUD,Bundaberg Airport,YBUD,BDB,Bundaberg,AU,-24.903900,152.319000,107
YBUN,Bunbury Airport,YBUN,BUY,Bunbury,AU,-33.378056,115.676944,53
YBWG,Bronzewing Airport,YBWG,,Bronzewing Gold Mine,AU,-27.365556,121.035833,1645
YBWO,Bowen Downs Airport,YBWO,,Upper Cornish Creek,AU,-22.464100,144.997850,768
YBWP,Weipa Airport,YBWP,WEI,Weipa,AU,-12.678600,141.925003,63
YBWW,Brisbane West Wellcamp Airport,YBWW,WTB,Wellcamp,AU,-27.558333,151.793333,1509
YBWX,Barrow Island Airport,YBWX,BWB,Barrow Island,AU,-20.865833,115.404722,26
YBYL,Baryulgil Airstrip,YBYL,,Baryulgil,AU,-29.218290,152.616110,422
