ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
70606B,9K-APH,A338,Airbus,A330-841,Airbus A330-841,0,Kuwait Airways,KAC,2005,2021
70606C,9K-AKR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Kuwait Airways,KAC,11014,2022
70606D,9K-API,A338,Airbus,A330-841,Airbus A330-841,0,Kuwait Airways,KAC,2016,2022
70606E,9K-AKS,A20N,Airbus,A320-251N,Airbus A320-251N,0,Kuwait Airways,KAC,11187,2023
70606F,9K-AKT,A20N,Airbus,A320-251N,Airbus A320-251N,0,Kuwait Airways,KAC,11741,2023
706070,9K-APJ,A339,Airbus,A330-941,Airbus A330-941,0,Kuwait Airways,KAC,2081,2024
706071,9K-APK,A339,Airbus,A330-941,Airbus A330-941,0,Kuwait Airways,KAC,2083,2025
706072,9K-APL,A339,Airbus,A330-941,Airbus A330-941,0,Kuwait Airways,KAC,2093,2025
706074,9K-AQA,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Kuwait Airways,KAC,12345,2025
706078,9K-AQB,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Kuwait Airways,KAC,12507,2025
70612C,9K-CBE,A20N,Airbus,A320-251N,Airbus A320-251N,0,Jazeera Airways,JZR,9528,2020
70612D,9K-CBG,A20N,Airbus,A320-251N,Airbus A320-251N,0,Jazeera Airways,JZR,10366,2021
70612E,9K-CBF,A20N,Airbus,A320-251N,Airbus A320-251N,0,Jazeera Airways,JZR,10201,2020
70612F,9K-CBH,A20N,Airbus,A320-251N,Airbus A320-251N,0,Jazeera Airways,JZR,10488,2021
706130,9K-CBI,A20N,Airbus,A320-251N,Airbus A320-251N,0,Jazeera Airways,JZR,10516,2021
706133,9K-CAR,A320,Airbus,A320-214,Airbus A320-214,0,Jazeera Airways,JZR,04735,2011
706137,9K-CAW,A320,Airbus,A320-214,Airbus A320-214,0,Jazeera Airways,JZR,04991,2012
