ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
7020A5,S2-AKE,DH8D,De Havilland Canada,DHC-8-400 Dash 8,De Havilland Canada DHC-8-400 Dash 8,0,Biman Bangladesh Airlines,BBC,4625,2021
7020A6,S2-AKF,DH8D,De Havilland Canada,DHC-8-400 Dash 8,De Havilland Canada DHC-8-400 Dash 8,0,Biman Bangladesh Airlines,BBC,4627,2021
7020A9,S2-AKO,AT76,ATR,72-600,ATR 72-600,0,US-Bangla Airlines,UBG,1591,2021
7020AB,S2-AJE,B738,Boeing,737-8GJ,Boeing 737-8GJ,0,US-Bangla Airlines,UBG,39428,2013
7020AC,S2-AJF,B738,Boeing,737-8GJ,Boeing 737-8GJ,0,US-Bangla Airlines,UBG,39430,2013
7020B2,S2-AJG,B738,Boeing,737-8AL,Boeing 737-8AL,0,US-Bangla Airlines,UBG,4644,2013
7020B4,S2-AJH,B738,Boeing,737-8AL,Boeing 737-8AL,0,US-Bangla Airlines,UBG,39064,2014
7020BD,S2-ALA,A333,Airbus,A330-343,Airbus A330-343,0,US-Bangla Airlines,UBG,1445,2013
702C6C,99-5480,C30J,Lockheed,C-130J Hercules,Lockheed C-130J Hercules,0,Bangladesh - Air Force,,5480,
702C6D,99-5481,C30J,Lockheed,C-130J Hercules C5,Lockheed C-130J Hercules C5,0,Bangladesh Air Force,,5481,1999
