ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
010121,SU-TCB,A320,Airbus,A320-232,Airbus A320-232,0,AlMasria Universal Airlines,LMU,943,1998
010126,PS-BQF,C510,Cessna,510 Citation Mustang,Cessna 510 Citation Mustang,1,Private,,510-0225,
010129,PS-WPM,C510,Cessna,510 Citation Mustang,Cessna 510 Citation Mustang,1,Private,,,
0101EC,SU-TMN,B738,Boeing,737-86N,Boeing 737-86N,0,FlyEgypt,FEG,60714,2019
0101FA,SU-AAF,A320,Airbus,A320-214,Airbus A320-214,0,Air Arabia,ABY,6444,2015
01022C,SU-BUK,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,10152,2021
01022D,SU-BUL,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,08970,2019
01022E,SU-BUM,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,9056,2021
01022F,SU-BUN,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,10680,2021
010233,SU-NML,A320,Airbus,A320-214,Airbus A320-214,0,Nesma Airlines,NMA,5175,
010235,SU-TMO,B738,Boeing,737-846,Boeing 737-846,0,FlyEgypt,FEG,35342,2008
010236,SU-NMG,A320,Airbus,A320-214,Airbus A320-214,0,Nesma Airlines,NMA,5171,2012
010237,SU-NML,A320,Airbus,A320-214,Airbus A320-214,0,Nesma Airlines,NMA,5175,2012
010238,SU-TMP,B738,Boeing,737-8AS,Boeing 737-8AS,0,FlyEgypt,FEG,36570,2008
01023A,SU-BUR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,11322,2023
01023B,SU-BUS,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,11254,2022
01023C,SU-BUT,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,11205,2022
01023D,SU-BUU,A320,Airbus,A320-214,Airbus A320-214,0,Air Cairo,MSC,4433,2010
01023E,SU-BUV,A320,Airbus,A320-214,Airbus A320-214,0,Air Cairo,MSC,04433,2010
01023F,SU-RSB,B738,Boeing,737-8Q8,Boeing 737-8Q8,0,,,29369,2006
010240,SU-BVC,AT76,ATR,72-600,ATR 72-600,0,Air Cairo,MSC,1156,2014
010242,SU-GFR,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Egyptair,MSR,11164,2023
010243,SU-GFS,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Egyptair,MSR,11231,2023
010244,SU-GFT,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Egyptair,MSR,11341,2023
010245,SU-GFU,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Egyptair,MSR,11352,2023
010246,SU-GFV,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Egyptair,MSR,11445,2023
010247,SU-GFW,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Egyptair,MSR,11581,2023
010248,SU-SKB,A320,Airbus,A320-232,Airbus A320-232,0,Sky Vision Airlines,SVI,02204,2004
010249,SU-SKC,A320,Airbus,A320-232,Airbus A320-232,0,Sky Vision Airlines,SVI,2589,2005
01024B,SU-BUX,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,10791,2022
01024C,SU-BUY,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,10837,2022
01024D,SU-BUZ,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,10803,2022
01024E,SU-BUP,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,11302,2023
01024F,SU-BUQ,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,11307,2023
010250,SU-TCL,A321,Airbus,A321-231,Airbus A321-231,0,AlMasria Universal Airlines,LMU,5767,2013
010255,SU-AAI,A320,Airbus,A320-214,Airbus A320-214,0,Air Arabia Egypt,RBG,SU-AAI,2022
010256,SU-TCM,A321,Airbus,A321-231,Airbus A321-231,0,AlMasria Universal Airlines,LMU,05774,2013
010257,SU-BVG,E190,Embraer,190,Embraer 190,0,Air Cairo,MSC,19000774,2022
010258,SU-BVH,E190,Embraer,ERJ-190,Embraer ERJ-190,0,Air Cairo,MSC,19000775,2022
010259,SU-BVI,E190,Embraer,E190LR,Embraer E190LR,0,Air Cairo,MSC,19000776,2022
01025A,SU-NMR,A320,Airbus,A320-214,Airbus A320-214,0,Nesma Airlines,NMA,02776,2006
01025B,SU-BVJ,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,11218,2023
01025C,SU-BVK,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,11106,2022
01025D,SU-GFY,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Egyptair,MSR,65106,2023
01025E,SU-GFZ,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Egyptair,MSR,65107,2024
010261,SU-SFY,B738,Boeing,737-8F2(BCF),Boeing 737-8F2(BCF),0,Air Max,RMX,34406,2006
010262,SU-GFX,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Egyptair,MSR,11557,2023
010264,SU-BVM,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,12273,2024
010265,SU-BVN,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air Cairo,MSC,12220,2024
010266,SU-BVO,A20N,Airbus,A220-100,Airbus A220-100,0,Air Cairo,MSC,12240,2024
010267,SU-BVP,A320,Airbus,A320-214,Airbus A320-214,0,Air Cairo,MSC,04999,2012
010268,SU-GGA,B738,Boeing,737-85R,Boeing 737-85R,0,Egyptair,MSR,36694,2010
010269,SU-BVQ,A320,Airbus,A320-214,Airbus A320-214,0,Air Cairo,MSC,3656,2008
010275,SU-RSC,B738,Boeing,737-81B,Boeing 737-81B,0,Red Sea Airlines,RSX,30708,2006
010276,SU-GRD,B738,Boeing,737-8EH,Boeing 737-8EH,0,Red Sea Airlines,RSX,39619,2013
01027F,SU-GGD,A332,Airbus,A330-223,Airbus A330-223,0,Egyptair,MSR,0874,2008
