ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
AA6063,N768MR,S76,Sikorsky,S-76,Sikorsky S-76,1,Private,,760608,2022
AA617C,N768YX,E75L,Embraer,E175LR,Embraer E175LR,0,Republic Airways,RPA,17000953,2023
AA637B,N769FG,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,172S10584,2007
AA63ED,N769KW,E170,Embraer,E170STD,Embraer E170STD,0,Envoy Air,ENY,17000024,2004
AA644E,N769PT,GA5C,Gulfstream,G500,Gulfstream G500,1,Private,,72011,2018
AA6474,N769RF,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,1,Private,,20289,2010
AA64F0,N769WE,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5048,2004
AA6533,N769YX,E75L,Embraer,E175LR,Embraer E175LR,0,Republic Airways,RPA,17000954,2023
AA67D2,N77MS,BE36,Beech,A36 Bonanza 36,Beech A36 Bonanza 36,1,Private,,E-2116,1983
AA67F2,N77NZ,GLEX,Bombardier,Global Express,Bombardier Global Express,1,Private,,9144,2004
AA690E,N770AG,GLEX,Bombardier,E-11A,Bombardier E-11A,0,United States Air Force,AIO,9355,2009
AA691C,N770AW,GLF5,Gulfstream,G550,Gulfstream G550,0,TVPX Aircraft Solutions Inc,,5133,2006
AA69A9,N770GM,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,4801,2019
AA69DB,N770JM,E170,Embraer,E170LR,Embraer E170LR,0,Envoy Air,ENY,17000025,2004
AA6A53,N770PG,G280,Gulfstream,G280,Gulfstream G280,1,Private,,2274,
AA6B43,N770YX,E75L,Embraer,E175LR,Embraer E175LR,0,Republic Airways,RPA,17000957,2023
AA6CE1,N771BK,GL5T,Bombardier,Global 5000,Bombardier Global 5000,0,Kaiser Aviation LLC,,9382,2010
AA6CFA,N771CK,B77W,Boeing,777-36N(ER),Boeing 777-36N(ER),0,Kalitta Air,CKS,32791,2006
AA6D4B,N771FR,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,8883,2022
AA6DC6,N771LP,EXPR,Wheeler,Express FT,Wheeler Express FT,1,Private,,101316,1996
