ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
75008A,9M-TSC,DA42,Diamond Aircraft Industries,DA42 Twin Star,Diamond Aircraft Industries DA42 Twin Star,0,HM Aerospace,,42.236,
7500BF,9M-AHB,A320,Airbus,A320-216,Airbus A320-216,0,AirAsia,AXM,3232,2007
7500D5,M30-14,C130,Lockheed,C-130H-30 Hercules,Lockheed C-130H-30 Hercules,0,Royal Malaysian Air Force,RMF,382-5311,1992
750113,9M-HMI,DA40,Diamond,DA40D Diamond Star,Diamond DA40D Diamond Star,0,HM Aerospace,,D4.172,2005
750114,9M-HMJ,DA40,Diamond,DA-40D Diamond Star TDI,Diamond DA-40D Diamond Star TDI,0,HM Aerospace,,D4.173,
750115,9M-HMK,DA40,Diamond,DA-40D Diamond Star TDI,Diamond DA-40D Diamond Star TDI,0,HM Aerospace,,D4.174,2006
750116,9M-HML,DA40,Diamond,DA-40D Diamond Star,Diamond DA-40D Diamond Star,0,HM Aerospace,,D4.175,
750118,9M-HMN,DA40,Diamond,DA40D Diamond Star,Diamond DA40D Diamond Star,0,HM Aerospace,,D4.138,2004
750119,9M-HMO,DA40,Diamond,DA-40D Diamond Star TDI,Diamond DA-40D Diamond Star TDI,0,HM Aerospace,,D4.151,2006
75011C,9M-HMR,DA40,Diamond,DA-40 Diamond Star,Diamond DA-40 Diamond Star,0,HM Aerospace,,,
75011D,9M-HMS,DA40,Diamond,DA40D Diamond Star,Diamond DA40D Diamond Star,0,HM Aerospace,,D4.158,2005
75011F,9M-HMU,DA40,Diamond,DA40D Diamond Star,Diamond DA40D Diamond Star,0,HM Aerospace,,D4.166,2005
750122,9M-HMX,DA40,Diamond,DA-40D Diamond Star TDI,Diamond DA-40D Diamond Star TDI,0,HM Aerospace,,D4.160,
750123,9M-HMY,DA42,Diamond,DA42 Twin Star,Diamond DA42 Twin Star,0,HM Aerospace,,42.041,2005
750229,9M-MLF,B738,Boeing,737-8FZ,Boeing 737-8FZ,0,Firefly,FFM,29657,2010
750236,9M-MLG,B738,Boeing,737-8FZ,Boeing 737-8FZ,0,Firefly,FFM,31779,2010
750237,9M-MLH,B738,Boeing,737-8FZ,Boeing 737-8FZ,0,Firefly,FFM,31723,2010
