ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
888172,VN-A530,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,VietJetAir,VJC,11453,2023
888180,VN-A540,A21N,Airbus,A321-271N,Airbus A321-271N,0,VietJet Air,VJC,6673,2016
88818C,VN-A877,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,Vietnam Airlines,HVN,60295,2021
88818D,VN-A878,B78X,Boeing,787-10 Dreamliner,"Boeing\t787-10 Dreamliner",0,Vietnam Airlines,HVN,60296,2021
8881AC,VN-A524,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,VietJet Air,VJC,9401,2020
8881AD,VN-A533,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,VietJet Air,VJC,9515,2020
8881B5,VN-A513,A20N,Airbus,A320-272N,Airbus A320-272N,0,Vietnam Airlines,HVN,12148,2024
8881B6,VN-A514,A20N,Airbus,A320-272N,Airbus A320-272N,0,Vietnam Airlines,HVN,12253,2024
8881BD,VN-A269,E190,Embraer,ERJ-190LR,Embraer ERJ-190LR,0,Bamboo Airways,BAV,19000598,2013
8881C0,VN-A261,E190,Embraer,E190LR,Embraer E190LR,0,Bamboo Airways,BAV,19000605,2013
8881C1,VN-A262,E190,Embraer,E190LR,Embraer E190LR,0,Bamboo Airways,BAV,19000613,2013
8881C2,VN-A226,A20N,Airbus,A320-251N,Airbus A320-251N,0,Bamboo Airways,BAV,10372,2021
8881C3,VN-A260,E190,Embraer,E190LR,Embraer E190LR,0,Bamboo Airways,BAV,19000524,2012
8881C4,VN-A228,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Bamboo Airways,BAV,10284,2021
8881C5,VN-A810,A333,Airbus,A330-343,Airbus A330-343,0,VietJet Air,VJC,952,2008
8881C6,VN-A811,A333,Airbus,A330-343,Airbus A330-343,0,VietJet Air,VJC,974,2008
8881C7,VN-A812,A333,Airbus,A330-343,Airbus A330-343,0,VietJet Air,VJC,1165,2010
8881CA,VN-A788,F2TH,Dassault,2000LX,Dassault 2000LX,1,Private,,302,
8881CB,VN-A488,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,0,Hai Au Aviation,HAI,467,
8881CC,VN-A499,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,0,Hai Au Aviation,HAI,447,
8881CE,VN-A238,F2TH,Dassault,Falcon 2000S,Dassault Falcon 2000S,1,Private,,744,
8881CF,VN-A999,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,0,Hai Au Aviation,HAI,471,
8881D0,VN-A489,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,0,Hai Au Aviation,HAI,489,
