ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
8830E9,HS-LGI,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,37294,2012
8830EA,HS-LGJ,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,43209,2018
8830EB,HS-LGK,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,43210,2018
8830EC,HS-LGL,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,43211,2018
8830ED,HS-LGM,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,43212,2018
8830EF,HS-LGO,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,38733,2013
8830F1,HS-LGQ,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,38745,2013
8830F2,HS-LGR,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,39870,2015
8830F3,HS-LGS,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,39876,2015
8830F4,HS-LGT,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,39817,2014
8830F6,HS-LGV,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,38725,2012
8832B9,HS-LUY,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,38750,2014
8832BA,HS-LUZ,B738,Boeing,737-8GP,Boeing 737-8GP,0,Thai Lion Air,TLM,38686,2013
8832CB,HS-LVK,B739,Boeing,737-9GP(ER),Boeing 737-9GP(ER),0,Thai Lion Air,TLM,38299,2014
8832CC,HS-LVL,B739,Boeing,737-9GP(ER),Boeing 737-9GP(ER),0,Thai Lion Air,TLM,35728,2009
8832CD,HS-LVM,B739,Boeing,737-9GP(ER),Boeing 737-9GP(ER),0,Thai Lion Air,TLM,38305,2011
8832CF,HS-LVO,B739,Boeing,737-9LP(ER),Boeing 737-9LP(ER),0,Thai Lion Air,TLM,41843,2014
8832D0,HS-LVP,B739,Boeing,737-9LP(ER),Boeing 737-9LP(ER),0,Thai Lion Air,TLM,41712,2015
8832D1,HS-LVQ,B739,Boeing,737-9GP(ER),Boeing 737-9GP(ER),0,Thai Lion Air,TLM,37283,2011
8832D2,HS-LVR,B739,Boeing,737-9GP(ER),Boeing 737-9GP(ER),0,Thai Lion Air,TLM,38300,2011
