ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
E497E0,PS-AGA,GLF5,Gulfstream Aerospace,G550,Gulfstream Aerospace G550,0,Helistar Taxi Aereo,,5382,
E497E2,PS-FMV,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5322,2011
E497E7,PS-GPA,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,43615,2018
E49819,PS-TEC,BE40,Hawker Beechcraft,400XP,Hawker 400XP,1,Private,,RK-389,
E4981D,PS-WYD,E50P,Embraer,Phenom 100EV,Embraer Phenom 100EV,1,Private,,,
E49830,PR-YJF,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Azul Linhas Aéreas Brasileiras,AZU,10793,2021
E49849,PS-LAA,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,LATAM Chile,LAN,38483,2019
E4984A,PS-GUA,TBM8,SOCATA,TBM-850,SOCATA TBM-850,0,Iaguara Agropecuaria,,442,2008
E49866,PR-YSI,A20N,Airbus,A320-251N,Airbus A320-251N,0,Azul Linhas Aéreas Brasileiras,AZU,10804,2022
E49875,PS-WUC,B429,Bell,429 GlobalRanger,Bell 429 GlobalRanger,1,Private,,57402,2021
E4987B,PS-GMR,P46T,Piper,PA-46-500TP Meridian M500,Piper PA-46-500TP Meridian M500,1,Private,,4697682,2021
E49887,PS-AAV,GLF5,Gulfstream,Aerospace GV-SP,Gulfstream Aerospace GV-SP,1,Private,,5124,
E49889,PS-GPN,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,65054,2021
E4988B,PS-GPM,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,65053,2019
E4988D,PS-GPK,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,60202,2019
E4988E,PS-GPJ,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,60220,2019
E4988F,PS-GPI,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,44348,2019
E49890,PS-GPH,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,44310,2019
E498A7,PR-BCR,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5442,2013
E498B0,PR-AKN,AT76,ATR,72-600,ATR 72-600,0,Azul Linhas Aéreas Brasileiras,AZU,1596,2020
E498B1,PR-AKM,AT76,ATR,72-600,ATR 72-600,0,Azul Linhas Aéreas Brasileiras,AZU,1594,2020
E498B2,PR-AKO,AT76,ATR,72-600,ATR 72-600,0,Azul Linhas Aéreas Brasileiras,AZU,1556,2021
E498E8,PR-PDX,AT76,ATR,72-600,ATR 72-600,0,Voepass,PTB,1077,2013
E498EA,PR-PDW,AT75,ATR,72-500,ATR 72-500,0,Voepass,PTB,748,2007
E498F2,PS-MAK,GLEX,Bombardier,Global Express XRS,Bombardier Global Express XRS,1,Private,,9179,2005
E49907,PT-TPA,A319,Airbus,A319-112,Airbus A319-112,0,LATAM Chile,LAN,5005,2012
E4991B,PS-RVX,C25M,Cessna,Citation M2,Cessna Citation M2,1,Private,,525-1105,2022
E49925,1383,TUCA,Embraer,T-27M Tucano,Embraer T-27M Tucano,0,Brazilian Air Force,BRS,312101,
E49926,1439,TUCA,Embraer,T-27M Tucano,Embraer T-27M Tucano,0,Brazilian Air Force,BRS,312387,
E49928,1312,TUCA,Embraer,T-27M Tucano,Embraer T-27M Tucano,0,Brazilian Air Force,BRS,312016,
E49931,FAB1394,TUCA,Embraer,T-27M Tucano,Embraer T-27M Tucano,0,Brazilian Air Force,BRS,312145,1984
E49934,FAB1368,TUCA,Embraer,T-27M Tucano,Embraer T-27M Tucano,0,Brazilian Air Force,BRS,312082,1985
E49947,FAB1414,TUCA,Embraer,T-27M Tucano,Embraer T-27M Tucano,0,Brazilian Air Force,BRS,312183,1986
E49948,FAB1341,TUCA,Embraer,T-27M Tucano,Embraer T-27M Tucano,0,Brazilian Air Force,BRS,312055,1984
E49952,PP-BFB,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,70108,
E49956,PS-GPD,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,44861,2018
E49957,PS-GPG,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,44862,2018
E49958,PS-GPE,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,60703,2018
E4995D,PS-MIB,C25M,Cessna,525 Citation M2,Cessna 525 Citation M2,0,Timbro Trading,,525-0941,2017
E4996D,PS-MAM,GLF5,Gulfstream Aerospace,G550,Gulfstream Aerospace G550,1,Private,,5609,2020
E4997C,PR-XBI,A20N,Airbus,A320-271N,Airbus A320-271N,1,Private,,10949,2022
E4998A,PS-RDR,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,0,Comexport Trading Comercio Exterior Ltd,,6181,2022
E4998D,PS-BIR,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9514,2012
E49994,PS-MVC,WW24,IAI,1124 Westwind,IAI 1124 Westwind,0,Brasil Vida Táxi Aéreo,,292,1980
E4999D,PR-XBJ,A20N,Airbus,A320-271N,Airbus A320-271N,0,TAM Brazilian Airlines,TAM,11139,2022
E4999E,PR-XBK,A20N,Airbus,A320-271N,Airbus A320-271N,0,TAM Brazilian Airlines,TAM,11228,2022
E4999F,PR-XBL,A20N,Airbus,A320-271N,Airbus A320-271N,0,TAM Brazilian Airlines,TAM,11293,2022
E499BC,PS-INB,C25B,Cessna,525B Citation CJ3,Cessna 525B Citation CJ3,1,Private,,525B-0662,
E499C1,PP-CMK,FA50,Dassault,Falcon 50EX,Dassault Falcon 50EX,1,Private,,339,2004
E499C4,PS-SSS,C25M,Cessna,Citation M2,Cessna Citation M2,1,Private,,525-1114,2022
E499CD,PS-TMA,A109,Augusta,AW-109 Trekker,Augusta AW-109 Trekker,1,Private,,22730,2021
E49A01,PS-CFG,GLEX,Bombardier,Global Express,Bombardier Global Express,1,Private,,9117,2002
E49A0F,PS-BLL,HDJT,Honda,HA-420 HondaJet,Honda HA-420 HondaJet,0,Lider Aviação,,,
E49A2E,PR-YSK,A20N,Airbus,A320-251N,Airbus A320-251N,0,Azul Linhas Aéreas Brasileiras,AZU,11133,2022
E49A42,PS-GSK,R66,Robinson,R66 Turbine,Robinson R66 Turbine,1,Private,,0920,2019
E49A54,PR-YSL,A20N,Airbus,A320-251N,Airbus A320-251N,0,Azul Linhas Aéreas Brasileiras,AZU,11235,2022
E49A5C,PR-JGG,G280,Gulfstream,G280,Gulfstream G280,1,Private,,2238,2022
E49A76,PS-FJB,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,1,Private,,20689,2017
E49A7F,PS-NSA,C525,Cessna,Citation CJ1,Cessna Citation CJ1,1,Private,,525-0477,2002
E49A87,PS-AEJ,E295,Embraer,E195-E2,Embraer E195-E2,0,Azul Linhas Aéreas Brasileiras,AZU,19020079,2022
E49A88,PS-LOP,GALX,Gulfstream,G200,Gulfstream G200,1,Private,,0234,2010
E49A8B,PS-AEL,E295,EMBRAER,E195-E2,EMBRAER E195-E2,0,Azul Linhas Aéreas Brasileiras,AZU,19020083,2022
E49A96,PS-AEO,E295,Embraer,E195-E2,Embraer E195-E2,0,Azul Linhas Aéreas Brasileiras,AZU,19020092,2023
E49A9F,PS-AEP,E295,Embraer,E195-E2,Embraer E195-E2,0,Azul Linhas Aéreas Brasileiras,AZU,190200091,2023
E49AA9,PR-XBN,A20N,Airbus,A320-271N,Airbus A320-271N,0,TAM Brazilian Airlines,TAM,11522,2023
E49AAA,PR-XBO,A20N,Airbus,A320-271N,Airbus A320-271N,0,TAM Brazilian Airlines,TAM,11572,2023
E49AAB,PR-XBP,A20N,Airbus,A320-271N,Airbus A320-271N,0,TAM Brazilian Airlines,TAM,11629,2023
E49ACD,PS-FFT,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5138,2006
E49AF4,PR-YSO,A20N,Airbus,A320-251N,Airbus A320-251N,0,Azul Linhas Aéreas Brasileiras,AZU,11369,2023
E49B0A,PS-PJM,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5334,2011
E49B34,PS-SLP,ASTR,Gulfstream,G100,Gulfstream G100,1,Private,,082,1996
E49B51,PS-GRA,A339,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,44031,2023
E49B52,PS-GRB,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,44021,2023
E49B53,PS-GRC,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,44023,2023
E49B81,PR-YXC,AT76,ATR,-72-212A (600),ATR-72-212A (600),0,Azul Linhas Aéreas Brasileiras,AZU,1667,2023
E49B8D,PS-MEG,SR22,Cirrus,SR-22,Cirrus SR-22,0,FLEXIVEL INDUSTRIA E COMERCIO LTDA,,9203,2023
E49B9F,PS-APM,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9875,2019
E49BA3,PS-AGM,P46T,Piper,PA-46-500TP Meridian M500,Piper PA-46-500TP Meridian M500,1,Private,,4697694,2023
E49BAF,PS-GRD,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,44032,2024
E49BB1,PS-MFJ,BE20,Beechcraft,200 King Air 260,Beechcraft 200 King Air 260,1,Private,,BY-464,2023
E49BBA,PS-SFR,E550,Embraer,EMB-550 Praetor 600,Embraer EMB-550 Praetor 600,1,Private,,55020175,
E49BE1,PS-CTE,C208,Cessna,Grand Caravan EX,Cessna Grand Caravan EX,1,Private,,208B5726,2023
E49BEC,PS-TBM,TBM9,Daher,TBM-960,Daher TBM-960,1,Private,,1475,2023
E49BF6,PS-JAD,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5370,2012
E49BFE,PS-LBJ,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,TAM Brazilian Airlines,TAM,11723,2024
E49BFF,PS-LBA,A21N,Airbus,A-321neo,Airbus A-321neo,0,TAM Brazilian Airlines,TAM,11524,2023
E49C02,PS-LBE,A21N,Airbus,A-321neo,Airbus A-321neo,0,Azul Linhas Aéreas Brasileiras,AZU,11630,2023
E49C05,PS-LBF,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,TAM Brazilian Airlines,TAM,11675,2023
E49C07,PS-LBG,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,TAM Brazilian Airlines,TAM,11701,2023
E49C0D,PP-AFL,F2TH,Dassault,Falcon 2000,Dassault Falcon 2000,1,Private,,175,2001
E49C1A,PS-STP,GL5T,Bombardier,Global 5000,Bombardier Global 5000,1,Private,,9575,2013
E49C3C,PS-MGQ,BE9L,Beechcraft,E90 King Air,Beechcraft E90 King Air,1,Private,,LW-10,1972
E49C5A,PR-XBR,A20N,Airbus,A320-271N,Airbus A320-271N,0,TAM Brazilian Airlines,TAM,11817,2023
E49C71,PS-VMB,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5551,2016
E49C9F,PT-LYM,BE9T,Beech,F90 King Air,Beech F90 King Air,1,Private,,LA-185,1982
E49CC4,PP-UGP,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500782,
E49D07,PS-MPJ,C25M,Cessna,Citation M2,Cessna Citation M2,1,Private,,525-1148,2023
E49D0E,PS-NPP,PC24,Pilatus,PC-24,Pilatus PC-24,0,Amaro Aviation,,311,2023
E49D21,PS-AEQ,E295,Embraer,E195-E2,Embraer E195-E2,0,Azul Linhas Aéreas Brasileiras,AZU,19020107,2023
E49D22,PR-YSP,A20N,Airbus,A320-251N,Airbus A320-251N,0,Azul Linhas Aéreas Brasileiras,AZU,11823,2023
E49D24,PS-AER,E295,Embraer,E195-E2,Embraer E195-E2,0,Azul Linhas Aéreas Brasileiras,AZU,19020109,2023
E49D4C,PS-ANF,GLF4,Gulfstream,IV,Gulfstream IV,1,Private,,1254,1994
E49D51,PS-ESP,GLF5,Gulfstream Aerospace,G550,Gulfstream Aerospace G550,0,LEVEL IMPORTACAO EXPORTACAO E COMERCIO S.A,,5033,2004
E49DC5,PS-MAY,BE20,Beechcraft,King Air 260,Beechcraft King Air 260,1,Private,,BY-410,2021
E49DDA,PS-ATF,BE9L,Beech,C90B King Air,Beech C90B King Air,1,Private,,LJ-1595,2000
E49DDD,PS-CGM,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500780,2024
E49E28,PS-BJB,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9835,2018
E49E51,PS-ODF,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6384,2019
E49E5A,PR-USK,E35L,Embraer,Legacy 600,Embraer Legacy 600,1,Private,,14501011,2007
E49EB5,PR-NGX,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2019,2020
E49EB9,PS-GSG,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5090,2005
E49EC9,PR-YSR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Azul Linhas Aéreas Brasileiras,AZU,12074,2024
E49ECA,PR-YSQ,A20N,Airbus,A320-251N,Airbus A320-251N,0,Azul Linhas Aéreas Brasileiras,AZU,12007,
E49ED0,PT-YML,B06,Bell,206L-4 LongRanger IV,Bell 206L-4 LongRanger IV,1,Private,,52190,1997
E49ED5,PR-XBT,A20N,Airbus,A320-271N,Airbus A320-271N,0,TAM Brazilian Airlines,TAM,12259,2024
E49EF0,PS-GRH,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,44033,2024
E49EF1,PS-GRJ,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Gol Transportes Aéreos,GLO,44040,2025
E49F2F,PR-BBR,LJ75,Learjet,75,Learjet 75,1,Private,,45-567,2018
E49F3F,PR-REH,EC45,Airbus Helicopters,H145,Airbus Helicopters H145,1,Private,,21325,2024
E49F44,PS-AEU,E295,Embraer,E195-E2,Embraer E195-E2,0,Azul Linhas Aéreas Brasileiras,AZU,19020132,2024
E49F45,PS-AEV,E295,Embraer,E195-E2,Embraer E195-E2,0,Azul Linhas Aéreas Brasileiras,AZU,19020136,2024
E49F59,PS-AEZ,E295,Embraer,E195-E2,Embraer E195-E2,0,Azul Linhas Aéreas Brasileiras,AZU,19020157,2024
E49F5B,PS-AEY,E295,Embraer,E195-E2,Embraer E195-E2,0,Azul Linhas Aéreas Brasileiras,AZU,19020148,2024
E49F94,PS-FST,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,072,2010
E49FA5,PS-CMQ,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500181,2014
E49FB6,PS-ADF,E295,Embraer,E195-E2,Embraer E195-E2,0,Azul Linhas Aéreas Brasileiras,AZU,19020169,2025
