ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
469101,SX-DHA,CL60,Canadair,CL-600-2B16 Challenger 605,Canadair CL-600-2B16 Challenger 605,1,Private,,,
469102,SX-DHB,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,0,Gain Jet Aviation,GNJ,5936,2013
469596,SX-ELV,AT76,ATR,72-600,ATR 72-600,0,Sky Express,SEH,1643,2020
46982D,SX-FAM,F2TH,Dassault,Falcon 2000EX EASy,Dassault Falcon 2000EX EASy,0,Amjet Executive,AMJ,75,
469881,SX-FDA,C550,Cessna,Citation II,Cessna Citation II,0,Life Line Aviation,LLK,550-0707,
469934,SX-FIT,AT76,ATR,72-600,ATR 72-600,0,Sky Express,SEH,1642,2020
469999,SX-FLY,H25B,Raytheon,Hawker 800XP,Raytheon Hawker 800XP,0,Marathon Airlines,MTO,258834,
469D42,SX-GJB,GA7C,Gulfstream,G700,Gulfstream G700,0,Gain Jet Aviation,GNJ,87050,2024
469DC1,SX-GNA,A20N,Airbus,A320-251N,Airbus A320-251N,0,Sky Express,SEH,9516,2021
469DE4,SX-GOD,PC12,Pilatus,PC-12/47E,Pilatus PC-12/47E,0,IFLY,,1780,
469E41,SX-GRA,A21N,Airbus,A321-251N,Airbus A321-251N,0,Sky Express,SEH,8014,2018
469E42,SX-GRB,A21N,Airbus,A321-251N,Airbus A321-251N,0,Sky Express,SEH,8575,2018
469E45,SX-GRE,A20N,Airbus,A320-251N,Airbus A320-251N,0,Sky Express,SEH,9235,2020
