ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
46004B,OH-ACX,C25C,Cessna,525C Citation CJ4,Cessna 525C Citation CJ4,1,Private,,525C-0188,2015
460483,OH-BSL,PC12,Pilatus,PC-12 NG,Pilatus PC-12 NG,0,Fly7,FSF,1002,2007
460812,OH-DBM,PC12,Pilatus,PC-12,Pilatus PC-12,0,Fly 7 Executive Aviation,,1932,
46097D,OH-DPL,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,Fly7,FSF,2337,2023
460AA7,OH-EAX,PC12,Pilatus,PC-12/47E,Pilatus PC-12/47E,0,Fly7,FSF,1630,2016
460C1C,OH-EPG,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,Pilart Air,,2073,2021
460CB6,OH-EVE,PC12,Pilatus,PC-12 NG,Pilatus PC-12 NG,0,Fly7,FSF,1842,
460D4C,OH-FAY,PC12,Pilatus,PC-12,Pilatus PC-12,0,Fly7,FSF,1522,
460D8A,OH-FDI,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,Fly7,FSF,2333,2023
460F46,OH-FUK,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,Fly7,FSF,2266,2023
460F89,OH-FWZ,PC12,Pilatus,PC12 NG,Pilatus PC12 NG,0,Fly7,FSF,1252,2010
