ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
46B2E3,SX-LWC,B737,Boeing,737-7K2(WL),Boeing 737-7K2(WL),0,Lumiwings,LWI,30659,2003
46B693,SX-MTS,LJ31,Learjet,31A-205,Learjet 31A-205,0,Epsilon Aviation,GRV,31-205,1999
46B825,SX-NAE,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Aegean Airlines,AEE,10704,2022
46B826,SX-NAF,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Aegean Airlines,AEE,10920,2022
46B827,SX-NAG,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Aegean Airlines,AEE,11011,2022
46B828,SX-NAH,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Aegean Airlines,AEE,10844,2022
46B82A,SX-NAJ,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Aegean Airlines,AEE,10832,2022
46B82B,SX-NAK,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Aegean Airlines,AEE,10951,2022
46B82C,SX-NAL,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Aegean Airlines,AEE,10967,2022
46B82D,SX-NAM,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Aegean Airlines,AEE,11085,2022
46B8A5,SX-NEE,A20N,Airbus,A320-271N,Airbus A320-271N,0,Aegean Airlines,AEE,10901,2022
46B8A6,SX-NEF,A20N,Airbus,A320-271N,Airbus A320-271N,0,Aegean Airlines,AEE,11013,2022
46B8A8,SX-NEH,A20N,Airbus,A320-271N,Airbus A320-271N,0,Aegean Airlines,AEE,11308,2023
46B927,SX-NIG,A20N,Airbus,A320-251N,Airbus A320-251N,0,Sky Express,SEH,9456,2020
46BA85,SX-NTE,AT76,ATR,72-600,ATR 72-600,0,Sky Express,SEH,1575,2019
46BC39,SX-OAY,AT46,ATR,42-600,ATR 42-600,0,Olympic Air,OAL,1002,2013
46BC3A,SX-OAZ,AT46,ATR,42-600,ATR 42-600,0,Olympic Air,OAL,1005,2013
46BC4D,SX-OBM,AT76,ATR,72-600,ATR 72-600,0,Olympic Air,OAL,1058,2012
46BC4E,SX-OBN,AT76,ATR,72-600,ATR 72-600,0,Olympic Air,OAL,1073,2013
46BC4F,SX-OBO,AT76,ATR,72-600,ATR 72-600,0,Olympic Air,OAL,1053,2012
46BC51,SX-OBQ,AT76,ATR,72-600,ATR 72-600,0,Olympic Air,OAL,996,2012
