ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
478083,LN-OLC,A139,Leonardo,AW139,Leonardo AW139,0,Lufttransport,LTR,32108,2025
478132,0284,EH10,EH Industries,EH-101 Mk 612,EH Industries EH-101 Mk 612,0,Royal Norwegian Air Force,NOW,50284,
47819E,9583,P8,Boeing,P-8A Poseidon,Boeing P-8A Poseidon,0,Royal Norwegian Air Force,NOW,66111,2021
47819F,9584,P8,Boeing,P-8 Poseidon,Boeing P-8 Poseidon,0,Royal Norwegian Air Force,NOW,66112,2022
478398,LN-RRR,C68A,Cessna,680A Citation Latitude,Cessna 680A Citation Latitude,1,Private,,680A0433,2025
478403,LN-OGB,AS50,Airbus Helicopters,AS350 B3 Ecureuil,Airbus Helicopters AS350 B3 Ecureuil,0,Helikopterdrift,HDR,8845,
478404,LN-OGE,AS50,Airbus Helicopters,H125,Airbus Helicopters H125,0,Helikopterdrift,HDR,8880,
478493,LN-AVA,BE20,Beech,200 Super King Air,Beech 200 Super King Air,0,Bromma Air Maintenance,CFL,BB-909,1981
4784C2,LN-NOD,B738,Boeing,737-8Q8,Boeing 737-8Q8,0,Norwegian Air Shuttle,NOZ,35280,2008
4784ED,LN-OEB,A189,Leonardo,AW189,Leonardo AW189,0,Lufttransport,LTR,49114,2025
4784FD,LN-BEM,C25C,Cessna,525C Citation CJ4,Cessna 525C Citation CJ4,0,Rivair AS,,525C0269,2018
47850E,LN-OML,B505,Bell,505 Jet Ranger X,Bell 505 Jet Ranger X,1,Private,,65129,2018
478512,LN-WDV,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Widerøe,WIF,4198,2008
478513,LN-WDU,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Widerøe,WIF,4313,2010
478514,LN-WDT,DH8D,De Havilland Canada,Dash 8-402Q,De Havilland Canada Dash 8-402Q,0,Widerøe,WIF,4289,2010
478551,LN-AWE,LJ45,Learjet,45,Learjet 45,0,Airwing,NWG,45-005,1997
4786C7,LN-AWF,LJ45,Learjet,45,Learjet 45,0,Airwing,NWG,45-308,2006
478731,LN-DYI,B738,Boeing,737-8JP,Boeing 737-8JP,0,Flyr,FOX,40866,2010
47875B,LN-DYS,B738,Boeing,737-8JP,Boeing 737-8JP,0,Flyr,FOX,39007,2011
47875C,LN-DYR,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,40870,2011
478760,LN-IPR,C182,Cessna,182 Skylane,Cessna 182 Skylane,1,Private,,R18200704,1978
478788,LN-YRM,AP22,Aeroprakt,A-22L,Aeroprakt A-22L,1,Private,,349,
47878C,LN-DYY,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,39012,2012
47878D,LN-DYX,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,39011,2012
47880F,LN-FGE,B38M,Boeing,737 MAX,Boeing 737 MAX,0,Norwegian Air Shuttle,NOZ,63560,2021
47883C,LN-FGD,B738,Boeing,737-82R,Boeing 737-82R,0,Flyr,FOX,38175,2011
478CD6,LN-FGC,B738,Boeing,737-8KN,Boeing 737-8KN,0,Flyr,FOX,40261,2013
478CE7,LN-WDS,DH8D,Bombardier,Dash 8-Q400,Bombardier Dash 8-Q400,0,Widerøe,WIF,4448,2013
478D83,LN-WDR,DH8D,De Havilland Canada,Dash 8-402Q,De Havilland Canada Dash 8-402Q,0,Widerøe,WIF,4439,2013
478DEF,LN-FGB,B738,Boeing,737-82R,Boeing 737-82R,0,Flyr,FOX,40881,2013
478E00,LN-WDP,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Widerøe,WIF,4318,2010
478E3F,LN-EUJ,C68A,Cessna,680A Citation Latitude,Cessna 680A Citation Latitude,0,Avincis Aviation Norway,BNO,680A0272,2021
478E7A,LN-FGA,B738,Boeing,737-82R,Boeing 737-82R,0,Flyr,FOX,40014,2012
478ECD,LN-WDO,DH8D,De Havilland Canada,DHC-8-402Q,De Havilland Canada DHC-8-402Q,0,Widerøe,WIF,4314,2010
478EF4,LN-WDN,DH8D,De Havilland Canada,Dash 8-402Q,De Havilland Canada Dash 8-402Q,0,Widerøe,WIF,4309,2010
478F0E,LN-WDM,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Widerøe,WIF,4296,2010
