ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
479143,LN-OGQ,AS50,Airbus Helicopters,H125,Airbus Helicopters H125,0,Helitrans,HTA,8956,
4791A0,LN-MDT,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Sundt Air,MDT,20882,2021
4791AC,LN-NIQ,B738,Boeing,737-86N(WL),Boeing 737-86N(WL),0,Norwegian Air Shuttle,NOZ,39403,2011
4791DD,LN-NIP,B738,Boeing,737-86N,Boeing 737-86N,0,Norwegian Air Shuttle,NOZ,38044,2022
47921C,LN-NIO,B738,Boeing,737-81M,Boeing 737-81M,0,Norwegian Air Shuttle,NOZ,35284,2008
479227,LN-NIN,B738,Boeing,737-81M,Boeing 737-81M,0,Norwegian Air Shuttle,NOZ,30721,2007
4792A6,LN-NIM,B738,Boeing,737-8KN,Boeing 737-8KN,0,Norwegian Air Shuttle,NOZ,40240,2010
4792D3,LN-NIL,B738,Boeing,737-8KN,Boeing 737-8KN,0,Norwegian Air Shuttle,NOZ,40237,2010
4792DB,LN-NIK,B738,Boeing,737-8FZ,Boeing 737-8FZ,0,Norwegian Air Shuttle,NOZ,29659,2010
479816,LN-ECM,M600,Piper,PA-46-600TP M600,Piper PA-46-600TP M600,1,Private,,4698051,
479D66,LN-OQV,S92,Sikorsky,S-92A,Sikorsky S-92A,0,CHC Helikopter Service,HKS,920158,2011
479EC3,LN-PFN,DA42,Diamond,DA-42 NG Twin Star,Diamond DA-42 NG Twin Star,0,Pilot Flight Academy,PIP,42.N256,2020
