ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
47A05E,LN-ENV,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,41140,2015
47A0BF,LN-ENU,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,42069,2015
47A185,LN-ENT,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,42282,2017
47A1EF,LN-ENS,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,42281,2017
47A218,LN-ENR,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,42093,2017
47A22C,LN-ENQ,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,42092,2017
47A310,LN-WIY,DH8A,De Havilland Canada,Dash 8-100,De Havilland Canada Dash 8-100,0,Widerøe,WIF,472,1997
47A31A,LN-ENP,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,42090,2017
47A32E,LN-ENO,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,42088,2017
47A3AF,LN-WOW,DA42,Diamond,DA42 NG,Diamond DA42 NG,0,Propellfly,,42.N442,2021
47A3B0,LN-ENN,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,42082,2016
47A48C,LN-SAA,C68A,Textron Aviation,680A Citation Latitude,Textron Aviation 680A Citation Latitude,0,Avincis Aviation Norway,BNO,680A0155,2018
47A50D,LN-ENM,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,42071,2016
47A518,LN-ENL,B738,Boeing,737-8JP,Boeing 737-8JP,0,Norwegian Air Shuttle,NOZ,41148,2016
47A985,LN-BOG,PC12,Pilatus,PC-12,Pilatus PC-12,1,Private,,1486,2014
47AA2B,LN-OLK,A139,Leonardo,AW-139,Leonardo AW-139,0,Lufttransport,LTR,41545,2018
47AD44,LN-AWH,P180,Piaggio,P-180 Avanti,Piaggio P-180 Avanti,0,Airwing,NWG,1105,2023
47AE38,LN-FNL,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Norse Atlantic Airways,NBT,63320,2019
47AF0E,LN-FNI,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Norse Atlantic Airways,NBT,63317,2018
