ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A5C0B7,N47WB,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,1,Private,,6094,2017
A5C135,N470BB,GLEX,Bombardier,Global Express,Bombardier Global Express,1,Private,,9150,2004
A5CBF3,N47275,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,64610,2019
A5CC11,N47280,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,64614,2020
A5CC12,N47281,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,62535,2019
A5CC13,N47282,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,61861,2019
A5CC15,N47284,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,61863,2022
A5CC19,N47288,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,61856,2019
A5CC35,N47291,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,62182,2019
A5CC37,N47293,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,67552,2023
A5CC3C,N47298,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,67611,2024
A5CCA6,N473EC,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5473,2014
A5CF19,N47330,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,67588,2023
A5CF1B,N47332,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,67586,2024
A5CF3C,N47340,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,67600,2023
A5CF41,N47345,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,67619,2024
