ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A511E0,N42592,C560,Cessna,560 Citation Ultra,Cessna 560 Citation Ultra,1,Private,,560-0361,1996
A5124A,N426DX,A339,Airbus,A330-941,Airbus A330-941,0,Delta Air Lines,DAL,2045,2023
A5124C,N426DZ,A339,Airbus,A330-941,Airbus A330-941,0,Delta Air Lines,DAL,2045,2023
A51256,N426EJ,C750,Cessna,750 Citation 10,Cessna 750 Citation 10,1,Private,,750-0172,2001
A51396,N426TD,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,8779,2022
A51601,N427DX,A339,Airbus,A330-941,Airbus A330-941,0,Delta Air Lines,DAL,2048,2023
A519B8,N428DX,A339,Airbus,A330-941,Airbus A330-941,0,Delta Air Lines,DAL,2064,2024
A51A6D,N428MC,BE20,Beech,200 Super King Air,Beech 200 Super King Air,0,MC Aviation,,BB-1595,1997
A51A75,N428ML,B429,Bell,429 GlobalRanger,Bell 429 GlobalRanger,1,Private,,57413,2021
A51D2D,N429BF,B429,Bell,429 GlobalRanger,Bell 429 GlobalRanger,1,Private,,57478,2023
A51D64,N429DL,C210,Cessna,210 Centurion,Cessna 210 Centurion,1,Private,,21060649,1975
A51D6F,N429DX,A339,Airbus,A330-941,Airbus A330-941,0,Delta Air Lines,DAL,2067,2024
A51E08,N429L,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,0,Christiansen Aviation,,172S11452,2014
