ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A570D3,N45LX,LJ45,LearJet,45,LearJet 45,1,Private,,45-332,2007
A57229,N450AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10810,2022
A5723C,N450BG,GLF4,Gulfstream,G450,Gulfstream G450,1,Private,,4081,2007
A572B9,N450GG,GLF4,Gulfstream,G450,Gulfstream G450,1,Private,,4082,2007
A572C4,N450GT,GLF4,Gulfstream,G450,Gulfstream G450,1,Private,,4316,2014
A57362,N450PA,B744,Boeing,747-46N(F),Boeing 747-46N(F),0,Atlas Air,GTI,30808,2000
A57379,N450PZ,GLF4,Gulfstream,IV,Gulfstream IV,1,Private,,1299,1996
A57458,N450YX,E75L,Embraer,ERJ 170-200 LR,Embraer ERJ 170-200 LR,0,Republic Airways,RPA,17000874,2021
A575E0,N451AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10808,2022
A575F0,N451BD,LJ60,Learjet,60,Learjet 60,1,Private,,60-297,
A5766C,N451GC,LJ45,Learjet,45,Learjet 45,1,Private,,45-271,2003
A57706,N451NG,C25M,Cessna,525 Citation M2,Cessna 525 Citation M2,1,Private,,525-1128,2022
A5780F,N451YX,E75L,Embraer,ERJ 170-200 LR,Embraer ERJ 170-200 LR,0,Republic Airways,RPA,17000875,2021
A57997,N452AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10784,2022
A5799F,N452AW,CRJ2,Bombardier,CRJ 200LR,Bombardier CRJ 200LR,0,Air Wisconsin,AWI,7835,
A579C6,N452CK,LJ45,Learjet,45,Learjet 45,0,Kalitta Charters,KFS,45-105,2000
A57AD0,N452PA,B744,Boeing,747 46NF,Boeing 747 46NF,0,Atlas Air,GTI,30810,2000
A57AF9,N452QS,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,NetJets,EJA,50500671,2022
A57B27,N452SN,B744,Boeing,747-48E(BDSF),Boeing 747-48E(BDSF),0,Western Global Airlines,WGN,25452,1991
A57B43,N452TR,GA6C,Gulfstream,G600,Gulfstream G600,1,Private,,73113,2023
A57BC6,N452YX,E75L,Embraer,ERJ 170-200 LR,Embraer ERJ 170-200 LR,0,Republic Airways,RPA,17000877,2021
A57D42,N453AA,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10811,2022
A57D7D,N453CK,LJ45,Learjet,45,Learjet 45,1,Private,,45-187,
A57EB0,N453QS,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,NetJets,EJA,50500683,2022
A57F7D,N453YX,E75L,Embraer,E175LR,Embraer E175LR,0,Republic Airways,RPA,17000879,2021
