ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A59143,N458QS,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,NetJets,EJA,50500708,2022
A59398,N459AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10980,2022
A594FA,N459QS,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,NetJets,EJA,50500721,2023
A5950A,N459RH,G280,Gulfstream,G280,Gulfstream G280,1,Private,,2228,
A5969C,N4595K,C700,Cessna,700 Citation Longitude,Cessna 700 Citation Longitude,0,Middleground Aviation LLC,,700-0030,2020
A5974D,N46AL,PA46,Piper,PA-46-M350,Piper PA-46-M350,1,Private,,4636789,2021
A597E1,N46GJ,GLF5,Gulfstream Aerospace,G550,Gulfstream Aerospace G550,1,Private,,5231,2009
A597F3,N46HB,F900,Dassault,Falcon 900,Dassault Falcon 900,0,Sunshining Aviation,,42,1988
A59873,N46NE,C25C,Cessna,525C Citation CJ4,Cessna 525C Citation CJ4,1,Private,,525C0107,2012
A598CB,N46RT,GA6C,Gulfstream Aerospace,G-7 Gulfstream G600,Gulfstream Aerospace G-7 Gulfstream G600,0,Raytheon Tecnnologies,,73046,2020
A599A5,N460AK,GLF4,Gulfstream Aerospace,4SP,Gulfstream 4SP,1,Private,,1413,
A599A8,N460AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,11005,2022
A59D5F,N461AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,11059,2022
A59DE5,N461FX,GLF4,Gulfstream,G450,Gulfstream G450,0,Flexjet,LXJ,4214,2011
A59EEB,N461SJ,BE40,Beech,400A Beechjet,Beech 400A Beechjet,1,Private,,RK-327,2001
