ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A53001,N433TW,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2241,
A531FD,N434AC,SR20,Cirrus,SR-20,Cirrus SR-20,1,Private,,8731,2022
A53207,N434AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10513,2021
A5325B,N434DX,A339,Airbus,A330-941,Airbus A330-941,0,Delta Air Lines,DAL,2089,2025
A533B8,N434TW,PC12,Pilatus,PC-12,Pilatus PC-12,1,Private,,2250,
A535BE,N435AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10566,2021
A53612,N435DX,A339,Airbus,A330-941,Airbus A330-941,0,Delta Air Lines,DAL,2090,2025
A53635,N435FG,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,1,Private,,20982,2023
A536DD,N435N,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500655,2022
A53975,N436AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10564,2021
A539C9,N436DX,A339,Airbus,A330-941,Airbus A330-941,0,Delta Air Lines,DAL,2094,2025
A53B26,N436TW,PC12,Pilatus,PC-12,Pilatus PC-12,0,Tradewind Aviation,GPD,2310,2023
A53D2C,N437AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10597,2021
A53D5D,N437CM,B763,Boeing,767-330(ER)(BDSF),Boeing 767-330(ER)(BDSF),0,Cargo Aircraft Management,,26991,1992
A53D80,N437DX,A339,Airbus,A330-941,Airbus A330-941,0,Delta Air Lines,DAL,2100,2025
A53D9C,N437F,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,1,Private,,513,2024
A53E75,N437PS,C172,Cessna,172S Skyhawk SP,Cessna 172S Skyhawk SP,0,West Michigan Aviation Academy,,172S10263,2006
A53EDD,N437TW,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,Tradewind Aviation,GPD,2351,2024
