ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A5502B,N441UW,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10684,2021
A55054,N441WM,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500472,2018
A55218,N442AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10711,2021
A555C3,N443AA,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10709,2021
A55655,N443FX,E545,Embraer,EMB-545 Praetor 500,Embraer EMB-545 Praetor 500,0,Flexjet,LXJ,55010093,2022
A55767,N443SW,CRJ2,Bombardier,CRJ-200LR,Bombardier CRJ-200LR,0,Contour Airlines,VTE,7638,
A559C1,N444CX,H25B,Hawker Beechcraft,850,Hawker 850,1,Private,,258900,2008
A55AE8,N444QS,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,NetJets,EJA,50500621,2021
A55B50,N444UW,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10692,2022
A55C76,N44440,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,70153,2023
A55D31,N445AA,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10728,2022
A55DC3,N445FX,E545,Embraer,Praetor 500,Embraer Praetor 500,0,Flexjet,LXJ,55010095,2022
A55DDF,N445H,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5163,
A55E4E,N445ML,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,8876,2022
A55E72,N445NX,PC12,Pilatus,PC-12 NG,Pilatus PC-12 NG,1,Private,,1445,2014
A55EC3,N445SC,C68A,Cessna,680A Citation Latitude,Cessna 680A Citation Latitude,1,Private,,680A0143,2018
A55ECA,N445SK,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9596,
A55EEA,N445TS,LJ45,LearJet,45,LearJet 45,1,Private,,45-443,
A55FA2,N44501,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,United Airlines,UAL,11500,2023
A55FE9,N44522,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,United Airlines,UAL,12204,2024
