ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A5232B,N430AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10387,2021
A5237F,N430DX,A339,Airbus,A330-941,Airbus A330-941,0,Delta Air Lines,DAL,2069,2024
A523C6,N430GT,B744,Boeing,747-4H6F,Boeing 747-4H6F,0,Atlas Air,GTI,28434,2006
A5242E,N430LX,C25C,Cessna,525C Citation CJ4,Cessna 525C Citation CJ4,1,Private,,525C-0430,2023
A524C5,N430SY,E75L,Embraer,ERJ 170-200 LR,Embraer ERJ 170-200 LR,0,SkyWest Airlines,SKW,17000911,2022
A526E2,N431AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10385,2021
A52736,N431DX,A339,Airbus,A330-941,Airbus A330-941,0,Delta Air Lines,DAL,2073,2024
A5277D,N431GT,B744,Boeing,747-4H6F,Boeing 747-4H6F,0,Atlas Air,GTI,29902,2006
A52A99,N432AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10474,2021
A52AC7,N432CJ,C25C,Cessna,525C Citation CJ4,Cessna 525C Citation CJ4,1,Private,,525C0432,2023
A52BA8,N432MJ,M20P,Mooney,M20J,Mooney M20J,1,Private,,241413,1983
A52C68,N432VA,SF50,Cirrus,G2 Vision Jet,Cirrus G2 Vision Jet,1,Private,,0415,2022
A52CE7,N4320C,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,151,2011
A52E50,N433AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10511,2021
A52EA4,N433DX,A339,Airbus,A330-941,Airbus A330-941,0,Delta Air Lines,DAL,2082,2024
