ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
06423A,5N-LRK,E135,Embraer,ERJ-135BJ Legacy 600,Embraer ERJ-135BJ Legacy 600,0,Skyjet Aviation Services,,14501021,
064254,5N-BYG,E295,Embraer,E195-E2,Embraer E195-E2,0,Air Peace,APK,19020040,2021
06425E,5N-BYH,E295,Embraer,E195-E2,Embraer E195-E2,0,Air Peace,APK,19020044,2020
064264,5N-AOO,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,1,Private,,5840,2010
06426E,5N-ARA,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,1,Private,,5913,2012
064270,5N-BYJ,E295,Embraer,E195-E2,Embraer E195-E2,0,Air Peace,APK,19020052,2021
064272,5N-GAE,AT76,ATR,72-600,ATR 72-600,0,Green Africa Airways,GWG,1047,2012
064273,5N-GAA,AT76,ATR,72-600,ATR 72-600,0,Green Africa Airways,GWG,1057,2012
064275,5N-GAD,AT76,ATR,72-600,ATR 72-600,0,Green Africa Airways,GWG,1076,2013
0642B7,5N-BZP,H25B,Raytheon,Hawker 800XP,Raytheon Hawker 800XP,0,Jubilee Aviation,,258311,1997
0642C5,5N-CHZ,E35L,Embraer,Legacy 600,Embraer Legacy 600,0,Executive Jet Charter,,14500841,2004
0642E2,5N-CBL,CL60,Bombardier,Challenger 604,Bombardier Challenger 604,1,Private,,5466,2000
0642E8,5N-JLA,E35L,Embraer,Legacy 600,Embraer Legacy 600,1,Private,,145516,2006
0642FD,5N-CDA,BCS3,Airbus,A220-300,Airbus A220-300,0,Ibom Air,,55250,2023
064305,5N-SJI,E35L,Embraer,Legacy 650,Embraer Legacy 650,1,Private,,14501223,2016
064307,5N-CDY,CL60,Bombardier,Challenger 604,Bombardier Challenger 604,1,Private,,5625,2005
06430C,5N-FGA,A332,Airbus,A330-243,Airbus A330-243,0,Nigerian Air Force,NGR,1053,2009
064313,5N-PPB,E35L,Embraer,Legacy 650,Embraer Legacy 650,1,Private,,14501156,2012
