ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
494112,CS-PHR,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,NetJets Europe,NJE,50500615,2021
494113,CS-PHS,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,NetJets Europe,NJE,50500625,2021
494114,CS-PHT,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,NetJets Europe,NJE,50500656,
494115,CS-PHU,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,NetJets Europe,NJE,50500662,
494116,CS-PHV,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,NetJets Europe,NJE,50500664,
494117,CS-PHW,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,NetJets Europe,NJE,62.069,
494118,CS-PHX,E55P,Embraer,EMB 505 Phenom 300,Embraer EMB 505 Phenom 300,0,NetJets Europe,NJE,,
494119,CS-PHY,E55P,Embraer,EMB 505 Phenom 300,Embraer EMB 505 Phenom 300,0,NetJets Europe,NJE,50500725,
494141,CS-PJA,E55P,Embraer,EMB 505 Phenom 300,Embraer EMB 505 Phenom 300,0,NetJets Europe,NJE,,
494142,CS-PJB,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,NetJets Europe,NJE,,
494989,CS-RLI,C56X,Cessna,560XL Citation,Cessna 560XL Citation,0,Executive Jet Management Europe,JME,560-6134,
