ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
3D0000,D-MIPM,FK9,FK Lightplanes,FK9 Mark IV,FK Lightplanes FK9 Mark IV,1,Private,,,
3D04CF,D-EABN,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,3617,
3D058F,D-EAIX,S22T,Cirrus,SR-22T,Cirrus SR-22T,1,Private,,8612,
3D0591,D-EAIZ,PIVI,Pipistrel,Virus,Pipistrel Virus,1,Private,,AT01-105,
3D0600,D-EANG,C182,Cessna,T182 Turbo Skylane,Cessna T182 Turbo Skylane,1,Private,,18281559,
3D060E,D-EANU,RV8,Van's,RV-8,Van's RV-8,1,Private,,83187,
3D08BF,D-EBOH,BE33,Beech,33 Debonair,Beech 33 Debonair,1,Private,,CD-1090,
3D09D4,D-EBYY,E500,Extra,EA.500,Extra EA.500,1,Private,,1007,2016
3D0AD1,D-ECIR,SR20,Cirrus Design,SR20,Cirrus Design SR20,0,AeroClub Hildesheim-Hannover eV,,1303,2003
3D0DBB,D-EDLJ,SR20,Cirrus,SR20,Cirrus SR20,1,Private,,2052,2010
3D0E88,D-EDTG,BREZ,Breezer,B600,Breezer B600,1,Private,,50LSA,
3D0F4F,D-EEAX,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,172S8218,
