ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
3DA3B4,D-GIGA,DA42,Diamond,DA-42 NG Twin Star,Diamond DA-42 NG Twin Star,1,Private,,42.184,
3DA5CB,D-GJAP,P68,VulcanAir,P68 TC,VulcanAir P68 TC,1,Private,,515-55,
3DA680,D-GJHO,DA42,Diamond,DA-42 Twin Star,Diamond DA-42 Twin Star,1,Private,,42.241,
