ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
3D31E4,D-ERDK,SR20,Cirrus,SR-20,Cirrus SR-20,1,Private,,2004,
3D325C,D-ERIA,DR40,Robin,DR.400 R Remo 200,Robin DR.400 R Remo 200,1,Private,,2205,1993
3D32DC,D-ERMY,P210,Cessna,P210N Pressurized Centurion,Cessna P210N Pressurized Centurion,1,Private,,P21000739,1981
3D33DA,D-ERWS,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,2427,
3D3410,D-ERYU,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,F17201140,
3D343A,D-ESAK,TWEN,Tecnam,P-2010 Mk.II,Tecnam P-2010 Mk.II,1,Private,,140,
3D34C6,D-ESFU,C82T,Cessna,TR182 Turbo Skylane RG,Cessna TR182 Turbo Skylane RG,1,Private,,R182-01113,1979
3D34D0,D-ESGE,TB20,SOCATA,TB-20 Trinidad,SOCATA TB-20 Trinidad,0,General Aviation Maintenance,,481,
3D34EB,D-ESHF,C172,Cessna,172P Skyhawk,Cessna 172P Skyhawk,1,Private,,,
3D3636,D-ESTY,H207,HB-Flugtechnik,HB-207V RG Alfa,HB-Flugtechnik HB-207V RG Alfa,1,Private,,2002280,
3D374C,D-ETEQ,TWEN,Tecnam,P2010 MK.II,Tecnam P2010 MK.II,1,Private,,,
3D380F,D-ETMD,TWEN,Tecnam,P-2010,Tecnam P-2010,1,Private,,115,2021
3D3818,D-ETMM,P210,Cessna,P210 Pressurized Centurion,Cessna P210 Pressurized Centurion,1,Private,,P21000780,
3D3A82,D-EUKG,BR23,BRM,Aero Bristell B23,BRM Aero Bristell B23,1,Private,,,
3D3B67,D-EUTB,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,5082,
3D3B6D,D-EUTH,DA40,Diamond,DA40NG Diamond Star,Diamond DA40NG Diamond Star,0,Deutz Aviation,,40-N544,2022
3D3C63,D-EVCT,R90R,Ruschmeyer,R90-230RG,Ruschmeyer R90-230RG,1,Private,,003,
3D3DDD,D-EVRH,C182,Cessna,182T Skylane,Cessna 182T Skylane,1,Private,,,
3D3E56,D-EVVY,PA46,Piper,PA-46-350P Malibu Mirage,Piper PA-46-350P Malibu Mirage,1,Private,,,
