ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
3DC0A8,D-GTFC,PA44,Piper,PA-44-180 Seminole,Piper PA-44-180 Seminole,0,TFC Käufer,,4496238,2006
3DC4B4,D-GUSY,GA7,Gulfstream,American GA-7 Cougar,Gulfstream American GA-7 Cougar,1,Private,,GA7-0096,1979
