ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
3D104E,D-EEKS,C172,Cessna,172N Skyhawk,Cessna 172N Skyhawk,1,Private,,17270175,1989
3D115E,D-EEVE,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,17266168,
3D11F3,D-EFAX,P28A,Piper,PA-28-161 Cadet,Piper PA-28-161 Cadet,1,Private,,,
3D1284,D-EFGM,C172,Reims,F172P Skyhawk,Reims F172P Skyhawk,1,Private,,F17202102,
3D12D1,D-EFJL,B209,Bolkow,BO-209 Monsun,Bolkow BO-209 Monsun,1,Private,,134,
3D1411,D-EFVT,P46T,Piper,PA-46 JetPROP DLX,Piper PA-46 JetPROP DLX,1,Private,,4636380,2006
3D159D,D-EGKZ,G12T,Grob,G-120TP,Grob G-120TP,1,Private,,,
3D15BB,D-EGMD,C172,Cessna,172R Skyhawk,Cessna 172R Skyhawk,1,Private,,17281268,
3D1708,D-EGYY,P208,Tecnam,P-2008,Tecnam P-2008,0,FlyCademy,,1010,
3D172A,D-EHAG,C182,Cessna,182 Skylane,Cessna 182 Skylane,1,Private,,18255275,
3D1A29,D-EIDT,COL4,Columbia,LC-41 Columbia 400,Columbia LC-41 Columbia 400,1,Private,,41734,
3D1B8A,D-EIRI,BE23,Beech,23 Sundowner,Beech 23 Sundowner,1,Private,,M-1408,
3D1DE4,D-EJOM,C182,Cessna,182T Skylane,Cessna 182T Skylane,1,Private,,18283096,
3D1E2D,D-EJRH,S22T,Cirrus Design Corporation,SR-22T,Cirrus SR-22T,1,Private,,2377,
3D1EB0,D-EJWI,S22T,Cirrus,SR-22 Turbo,Cirrus SR-22 Turbo,1,Private,,1044,
3D1F39,D-EKBP,AA5,Grumman American,AA-5B Tiger,Grumman American AA-5B Tiger,1,Private,,1128,
