ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
3D70AC,D-FOXO,C208,Cessna,208 Caravan 1,Cessna 208 Caravan 1,1,Private,,20800419,
3D70B5,D-FOXX,TBM9,Daher,TBM-940,Daher TBM-940,1,Private,,1463,
3D70F5,D-FPAJ,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2269,2023
3D70F9,D-FPAN,PC12,Pilatus,PC-XII 47E,Pilatus PC-XII 47E,1,Private,,1858,2019
3D71F3,D-FPKD,P46T,Piper,PA-46-500TP,Piper PA-46-500TP,0,Flugschule FFL,,4697019,2000
3D7281,D-FPPP,M600,Piper,M600,Piper M600,1,Private,,46-98180,2021
3D7640,D-FRAM,PC12,Pilatus,PC-12/45,Pilatus PC-12/45,1,Private,,256,
3D7829,D-FRTH,PC12,Pilatus,PC-12,Pilatus PC-12,1,Private,,2298,2023
3D7A08,D-FSLS,M600,Piper,PA-46-600TP M600,Piper PA-46-600TP M600,1,Private,,4698240,2023
3D7A23,D-FSMT,PC12,Pilatus,PC-12 NG,Pilatus PC-12 NG,0,EIS Aircraft Gmbh,EIS,1326,2011
3D7A5B,D-FSOX,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2178,
3D7AA4,D-FSRS,P46T,Piper,PA-46-500TP M500,Piper PA-46-500TP M500,1,Private,,4697604,2015
3D7BC4,D-FTCU,TBM9,Daher,TBM-960,Daher TBM-960,1,Private,,1510,2023
3D7CC7,D-FTMT,PC12,Pilatus,PC-12 NG,Pilatus PC-12 NG,0,EIS Aircraft,EIS,1250,
3D7D76,D-FTTM,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2203,
3D7F78,D-FUNG,C208,Cessna,208B Grand Caravan EX,Cessna 208B Grand Caravan EX,0,IAS Itzehoer Airservice,,208B5635,2021
