ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
04C237,5Y-JXM,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Jambojet Limited,JMA,4614,2020
04C238,5Y-JXL,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Jambojet Limited,JMA,4611,2020
04C286,5Y-EXZ,BE20,Beech,King Air B200,Beech King Air B200,0,Everett Aviation,,BB-1823,2003
04C287,5Y-FMA,DH8D,De Havilland Canada,DHC-8-402 Dash 8,De Havilland Canada DHC-8-402 Dash 8,0,748 Air Services,IHO,4065,2002
04C293,5Y-FDW,C680,Cessna,680 Citation Sovereign,Cessna 680 Citation Sovereign,0,African Medical and Research Foundation,FDS,680-0036,
04C2A6,5Y-KCA,B738,Boeing,737-86N(SF),Boeing 737-86N(SF),0,Kenya Airways,KQA,29884,2002
04C2BE,5Y-SHJ,B752,Boeing,757-232(PCF),Boeing 757-232(PCF),0,Astral Aviation,ACP,22812,1984
04C2C9,5Y-DRG,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Dragonfly Aviation,,4059,2001
04C2F2,5Y-FQC,B734,Boeing,737-400,Boeing 737-400,0,Fanjet Express,FJE,28152,1996
04C2F6,5Y-KCB,B738,Boeing,737-8Q8(SF),Boeing 737-8Q8(SF),0,Kenya Airways,KQA,28235,2000
04C301,5Y-RNJ,CRJ1,Mitsubishi,CRJ-100ER,Mitsubishi CRJ-100ER,0,Renegade Air,RNG,7107,1996
04C317,5Y-PAB,C680,Cessna,680 Citation Sovereign,Cessna 680 Citation Sovereign,0,Phoenix Aviation,,680-0008,2004
04C31F,5Y-SKM,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Skyward Express,,4047,2001
04C33A,5Y-SVR,B763,Boeing,767-338(ER)(BDSF),Boeing 767-338(ER)(BDSF),0,Astral Aviation,ACP,24146,1988
