ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
320049,MM82000,A169,Leonardo,AW169,Leonardo AW169,0,Guardia di Finanza,,69105,
32004A,MM82001,A139,AgustaWestland,PH-139D,AgustaWestland PH-139D,0,Italy - Guardia di Finanza,,31928,2020
32004B,MM82002,A139,AgustaWestland,PH-139D,AgustaWestland PH-139D,0,Italian Guardia Di Finanza,,31929,
32004D,MM82009,A139,AgustaWestland,AW-139,AgustaWestland AW-139,0,Guardia di Finanza,,,
32004E,MM82010,A139,Leonardo,AW139,Leonardo AW139,0,Guardia di Finanza,,31902,
320050,VF-149,A139,Leonardo,AW139,Leonardo AW139,0,Vigili del Fuoco,,31939,
320052,MM62321,AT76,ATR,72-600,ATR 72-600,0,Guardia di Finanza,,1585,2019
320053,MM82034,A139,Leonardo,AW139,Leonardo AW139,0,Polizia di Stato,,31956,
320054,MM82041,A139,Leonardo,AW139,Leonardo AW139,0,Italian Coast Guard,,31960,
320055,VF-150,A139,Leonardo,AW139,Leonardo AW139,0,Vigili del Fuoco,,31934,
320056,VF-151,A139,Leonardo,AW139,Leonardo AW139,0,Vigili del Fuoco,,31937,
320057,VF-152,A139,Leonardo,AW139,Leonardo AW139,0,Vigili del Fuoco,,31964,
320058,VF-153,A139,Leonardo,AW139,Leonardo AW139,0,Vigili del Fuoco,,31966,
320059,CSX82048,A169,Leonardo,AW169M,Leonardo AW169M,0,Guardia di Finanza,,72002,
32005B,MM62331,AT76,ATR,72-600MPA,ATR 72-600MPA,0,Italy - Guardia di Finanza,,1564,2019
320069,VF-169,A169,AgustaWestland,AW-169,AgustaWestland AW-169,1,Private,,,
32006B,VF-161,A139,Leonardo,AW139,Leonardo AW139,0,Italy - Vigili del Fuoco,,32049,
320079,MM82164,A139,Leonardo,AW-139,Leonardo AW-139,0,Italy - Polizia di Stato,,32064,2024
