Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
TFFA,La Désirade Airport,TFFA,DSD,Grande Anse,GP,16.296900,-61.084400,10
TFFB,Baillif Airport,TFFB,BBR,Basse Terre,GP,16.013300,-61.742199,59
TFFC,St-François Airport,TFFC,SFC,St-François,GP,16.257799,-61.262501,10
TFFF,Martinique Aimé Césaire International Airport,TFFF,FDF,Fort-de-France,MQ,14.591000,-61.003201,16
TFFG,L'Espérance Airport,TFFG,SFG,Grand Case,MF,18.099899,-63.047199,7
TFFJ,Gustaf III Airport,TFFJ,SBH,Gustavia,BL,17.904400,-62.843601,49
TFFM,Les Bases Airport,TFFM,GBJ,Grand Bourg,GP,15.868700,-61.270000,16
TFFR,Pointe-à-Pitre Le Raizet,TFFR,PTP,Pointe-à-Pitre Le Raizet,GP,16.265301,-61.531799,36
TFFS,Terre-de-Haut Airport,TFFS,LSS,Les Saintes,GP,15.864400,-61.580601,46
