ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A45210,N378FR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Frontier Airlines,FFT,10386,2021
A4528F,N378LT,GL7T,Bombardier,BD-700-1A10,Bombardier BD-700-1A10,1,Private,,9218,2006
A4532E,N378TB,E190,Embraer,Lineage 1000,Embraer Lineage 1000,0,ETPC Aviation,,19000559,2014
A45353,N378UP,B763,Boeing,767-300F,Boeing 767-300F,0,United Parcel Service,UPS,67920,2023
A45509,N3788X,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6578,2024
A455C7,N379FR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Frontier Airlines,FFT,10510,2021
A4570A,N379UP,B763,Boeing,767-300F,Boeing 767-300F,0,United Parcel Service,UPS,67968,2023
A45915,N38BL,B407,Bell,407,Bell 407,0,Helicopters Inc.,,53368,1999
A45B5B,N380AS,S22T,Cirrus,SR-22T,Cirrus SR-22T,1,Private,,8997,2022
A45BD7,N380FR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Frontier Airlines,FFT,10512,2021
A45D1A,N380UP,B763,Boeing,767-300F,Boeing 767-300F,0,United Parcel Service,UPS,1307,2023
A45F8E,N381FR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Frontier Airlines,FFT,10544,2021
