ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A491AE,N394AJ,GLF4,Gulfstream,IV,Gulfstream IV,1,Private,,1470,2001
A491BE,N394B,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,1,Private,,20394,
A49232,N394FR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Frontier Airlines,FFT,10981,2022
A495E9,N395FR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Frontier Airlines,FFT,11077,2022
A495EF,N395FX,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,Flexjet,LXJ,50500762,2022
A499A6,N396FX,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,Flexjet,LXJ,50500763,2023
A49AE3,N396UP,B763,Boeing,767-346(ER)(BCF),Boeing 767-346(ER)(BCF),0,United Parcel Service,UPS,40364,2010
A49E56,N397RW,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6397,2019
A49E9A,N397UP,B763,Boeing,767-346(ER)(BCF),Boeing 767-346(ER)(BCF),0,United Parcel Service,UPS,40363,2010
A49F30,N3970P,BE20,Beech,King Air 260,Beech King Air 260,1,Private,,BY-397,2021
