ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A41009,N361AF,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,PlaneSense,CNS,2361,2024
A4101B,N361AZ,E195,Embraer,E195AR,Embraer E195AR,1,Private,,19000361,2010
A4104D,N361CZ,GLF6,Gulfstream,G650,Gulfstream G650,0,Corporate Wings,,6109,2014
A410D6,N361JL,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,1,Private,,20944,2023
A4112F,N361N,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,041,
A41487,N362JE,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,0,Jet Edge,EDG,20249,2001
A41855,N363KC,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,2457,2021
A41BBB,N364FX,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500133,2012
A41EE5,N365AF,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,8910,2022
A41EE6,N365AG,F2TH,Dassault,Falcon 2000EX,Dassault Falcon 2000EX,1,Private,,50,2004
A41F0B,N365BU,C56X,Cessna,560XL Citation XLS,Cessna 560XL Citation XLS,1,Private,,560-5757,2008
A41FE0,N365LG,GLF6,Gulfstream,G650,Gulfstream G650,1,Private,,6049,2013
A41FEB,N365LT,F2TH,Dassault,Falcon 2000,Dassault Falcon 2000,1,Private,,405,2023
A41FED,N365LV,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5094,2005
