ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A47221,N386FR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Frontier Airlines,FFT,10642,2021
A47227,N386FX,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,Flexjet,LXJ,50500634,2021
A475B1,N387EB,GA6C,Gulfstream Aerospace,G600,Gulfstream Aerospace G600,1,Private,,73101,2022
A475D1,N387FJ,F2TH,Dassault,Falcon 2000LX,Dassault Falcon 2000LX,1,Private,,387,
A475D8,N387FR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Frontier Airlines,FFT,10708,2021
A47988,N388FJ,F2TH,Dassault,Falcon 2000LX,Dassault Falcon 2000LX,0,Dassault Falcon Jet Corporation,CVF,388,2021
A4798F,N388FR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Frontier Airlines,FFT,10768,2022
A47995,N388FX,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,Flexjet,LXJ,50500693,2022
A4799B,N388GC,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5336,2011
A47D46,N389FR,A20N,Airbus,A320-251N,Airbus A320-251N,0,Frontier Airlines,FFT,10743,2022
A47D4C,N389FX,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,Flexjet,LXJ,50500699,
A47E0F,N389PS,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,1,Private,,20808,2019
A47F49,N3891W,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,8993,2022
