ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A43184,N37AT,B407,Bell,407,Bell 407,1,Private,,53593,2004
A433D1,N370AF,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,PlaneSense,CNS,2370,2024
A435FA,N370YJ,SLG2,Sling Aircraft,2,Sling 2,1,Private,,314SK,2022
A43855,N371JL,CL35,Bombardier,Challenger 3500,Bombardier Challenger 3500,0,Link Snacks,,21037,2024
A43BAF,N372ET,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,70193,2024
A43C4F,N372MC,B350,Beech,Super King Air 350,Beech Super King Air 350,1,Private,,FL-1299,2022
A43E60,N37257,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,43442,2021
A43EA7,N37278,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,61859,2019
A43EEA,N37295,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,67550,2023
A43EEC,N37297,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,United Airlines,UAL,67612,2024
A43F5A,N373EF,F2TH,Dassault,Falcon 2000LX,Dassault Falcon 2000LX,0,Empirical Foods,,275,2014
