ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A402EE,N358EE,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500658,2022
A4040D,N358RS,GLF4,Gulfstream,G450,Gulfstream G450,1,Private,,4030,2005
A40679,N359CL,A320,Airbus,A320-232,Airbus A320-232,1,Private,,2359,2004
A406BA,N359FA,P28A,Piper,Pilot,Piper Pilot,0,flyGATEWAY,,28020059,2022
A40820,N359VJ,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Jet Edge,EDG,20904,2022
A40A64,N36EN,S76,Sikorsky,S-76D,Sikorsky S-76D,1,Private,,761014,2013
A40AA8,N36HF,S76,Sikorsky,S-76,Sikorsky S-76,0,Heliflite,,760776,
A40D3A,N360KN,B350,Beech,King Air 360,Beech King Air 360,1,Private,,FL-1314,2023
A40DE2,N360SF,TBM9,Daher,TBM-960,Daher TBM-960,1,Private,,1484,2023
A40E30,N360VJ,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Jet Edge,EDG,20907,2022
