ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
ADB011,N981NK,A20N,Airbus,A320-271N,Airbus A320-271N,0,Spirit Airlines,NKS,11433,2023
ADB29C,N982AK,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Alaska Airlines,ASA,67422,2023
ADB3C8,N982NK,A20N,Airbus,A320-271N,Airbus A320-271N,0,Spirit Airlines,NKS,11435,2023
