ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
501021,ZA-BBC,A320,Airbus,A320-232,Airbus A320-232,0,Air Albania,ABN,3567,2008
501023,ZA-ASM,A320,Airbus,A320-232,Airbus A320-232,0,Air Albania,ABN,3676,2008
501024,ZA-MMK,A320,Airbus,A320-232,Airbus A320-232,0,Air Albania,ABN,4934,2011
501025,ZA-ALD,B734,Boeing,737-4Y0,Boeing 737-4Y0,0,Albawings,AWT,25178,1992
501C0B,9A-LAB,B738,Boeing,737-8K5,Boeing 737-8K5,0,ETF Airways,EZZ,30882,2001
501C0C,9A-ABC,B738,Boeing,737-8Q8,Boeing 737-8Q8,0,ETF Airways,EZZ,30667,2004
501C0F,9A-JET,C25A,Cessna,525A Citation CJ2,Cessna 525A Citation CJ2,0,Air Pannonia,,525A-0202,2004
501C11,9A-BTJ,A319,Airbus,A319-112,Airbus A319-112,0,Trade Air,TDR,1808,2002
501C13,9A-BER,A319,Airbus,A319-112,Airbus A319-112,0,Sundair,SDR,3950,2009
501C15,9A-IRM,A320,Airbus,A320-214,Airbus A320-214,0,Sundair,SDR,3972,2009
501C16,9A-SHO,A320,Airbus,A320-214,Airbus A320-214,0,Sundair,SDR,3840,2009
501C1C,9A-BTK,A320,Airbus,A320-214,Airbus A320-214,0,Trade Air,TDR,2569,2005
501C1D,9A-ZAG,A319,Airbus,A319-111,Airbus A319-111,0,Fly Air41 Airways,BER,3443,2008
501C22,9A-KOR,B738,Boeing,737-8GJ,Boeing 737-8GJ,0,ETF Airways,EZZ,34899,2006
501C25,9A-CTO,A320,Airbus,A320-214,Airbus A320-214,0,Croatia Airlines,CTN,2178,2004
501C2B,9A-JSE,C25A,Cessna,525A CitationJet CJ2,Cessna 525A CitationJet CJ2,0,Jung Sky,JSY,525A-0108,
501C2D,9A-BWK,A319,Airbus,A319-112,Airbus A319-112,0,Sundair,SDR,4663,2011
501C2F,9A-MUC,A319,Airbus,A319-112,Airbus A319-112,0,Fly Air41 Airways,BER,4691,2011
501C38,9A-CAE,BCS3,Airbus,A220-300,Airbus A220-300,0,Croatia Airlines,CTN,55290,2024
501C39,9A-BTL,A320,Airbus,A320-214,Airbus A320-214,0,Trade Air,TDR,03337,2007
501D00,9A-CTK,A320,Airbus,A320-214,Airbus A320-214,0,Croatia Airlines,CTN,01237,2000
501E45,9A-JSD,C25A,Cessna,Citation CJ2,Cessna Citation CJ2,0,Jung Sky,JSY,525A0166,
