ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
500094,T7-AMC,F260,Aermacchi,SF260,Aermacchi SF260,1,Private,,2-57,
5000EE,T7-IHC,E35L,Embraer,Legacy 650,Embraer Legacy 650,1,Private,,14501191,
500177,T7-AXL,BE36,Beech,36 Bonanza,Beech 36 Bonanza,1,Private,,,
500197,T7-LDT,P46T,Piper,Malibu Meridian,Piper Malibu Meridian,1,Private,,4636391,
5001DE,T7-ROYAL,GL5T,Bombardier,Global 5000,Bombardier Global 5000,0,B.A.E Aviation FZE,,9370,2009
500208,T7-AIRX,BE20,Beech,King Air 250,Beech King Air 250,1,Private,,BY-174,
50020A,T7-SLXP,PC12,Pilatus,PC-12/47,Pilatus PC-12/47,0,Super Legacy,,864,
500213,T7-ME8,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Middle East Airlines,MEA,10221,2021
500214,T7-ME9,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Middle East Airlines,MEA,10322,2021
500218,T7-280,G280,Gulfstream Aerospace,G280,Gulfstream Aerospace G280,0,TAG Aviation USA,TAG,2181,2019
50021D,T7-FEE,GLF4,Gulfstream,G450,Gulfstream G450,1,Private,,4261,2012
500222,T7-GER,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2071,
500223,T7-CNC,GLF6,Gulfstream Aerospace,G650ER,Gulfstream Aerospace G650ER,1,Private,,6286,
50022B,T7-ROC,GLEX,Bombardier,BD-700 Global 7500,Bombardier BD-700 Global 7500,0,TAG Aviation San Marino,TAG,9761,
500230,T7-OWN,GLF6,Gulfstream,G650,Gulfstream G650,1,Private,,6083,
500232,T7-AAAA,GLEX,Bombardier,Global 6500,Bombardier Global 6500,1,Private,,60016,
500233,T7-CLB,GALX,Gulfstream,G200 Galaxy,Gulfstream G200 Galaxy,1,Private,,231,2010
500234,T7-ULS,A333,Airbus,A330-343,Airbus A330-343,0,San Marino Executive Aviation,SMF,349,2000
500235,T7-TDL,P46T,Piper,PA-46R-350T,Piper PA-46R-350T,1,Private,,46-36325,
500236,T7-818,GLF6,Gulfstream Aerospace,G650,Gulfstream Aerospace G650,0,TAG Aviation San Marino,TAG,6102,
500237,T7-889,E35L,Embraer,Legacy 600,Embraer Legacy 600,0,Titan Aviation San Marino,,14501029,2008
500239,T7-LJA,GLF4,Gulfstream,G450,Gulfstream G450,1,Private,,4291,
50023B,T7-CAPE,GA6C,Gulfstream Aerospace,G600,Gulfstream Aerospace G600,1,Private,,73010,
50023C,T7-AYO,CL60,Bombardier,Challenger 604,Bombardier Challenger 604,1,Private,,5622,2005
500241,T7-MCV,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,1,Private,,6059,
500242,T7-688,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,70080,2020
500245,T7-BBB,P180,Piaggio,P-180 Avanti EVO,Piaggio P-180 Avanti EVO,1,Private,,3007,2017
50024B,T7-3338,GL5T,Bombardier,BD-700-1A11 Global 5000,Bombardier BD-700-1A11 Global 5000,1,Private,,9569,
500253,T7-WSS,GLEX,Bombardier,BD-700-1A10 Global Express,Bombardier BD-700-1A10 Global Express,1,Private,,9159,
500254,T7-LASER,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500590,
500255,T7-EAGL,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,1,Private,,481,2021
500259,T7-AFS,HDJT,Honda,HA-420 HondaJet,Honda HA-420 HondaJet,1,Private,,42000177,2019
50025A,T7-ONEX,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,0,Execujet Middle East,EJO,469,2021
500260,T7-FJA,F900,Dassault,Falcon 900X,Dassault Falcon 900X,1,Private,,616,
500263,T7-ALX,H25B,Hawker Beechcraft,800XP,Hawker Beechcraft 800XP,1,Private,,258536,
500264,T7-MPS,PC24,Pilatus,PC-24,Pilatus PC-24,1,Private,,238,
500269,T7-JAB,H25B,Raytheon Hawker,850XP,Raytheon Hawker 850XP,1,Private,,258810,
