ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
899014,B-18778,B77L,Boeing,777-F,Boeing 777-F,0,China Airlines,CAL,68057,2023
899016,B-18779,B77L,Boeing,777-F,Boeing 777-F,0,China Airlines,CAL,68060,2025
899017,B-18780,B77L,Boeing,777-F,Boeing 777-F,0,China Airlines,CAL,68059,2024
899058,B-50022,A20N,Airbus,A320-271N,Airbus A320-271N,0,Tigerair Taiwan,TTW,10662,2021
899059,B-50023,A20N,Airbus,A320-271N,Airbus A320-271N,0,Tigerair Taiwan,TTW,10799,2022
89905B,B-50026,A20N,Airbus,A320-271N,Airbus A320-271N,0,Tigerair Taiwan,TTW,11533,2023
89905C,B-50027,A20N,Airbus,A320-271N,Airbus A320-271N,0,Tigerair Taiwan,TTW,11517,2023
89905D,B-50028,A20N,Airbus,A320-271N,Airbus A320-271N,0,Tigerair Taiwan,TTW,12596,2025
89905E,B-50029,A20N,Airbus,A320-271N,Airbus A320-271N,0,Tigerair Taiwan,TTW,12690,2025
899068,B-11098,GLEX,Bombardier,BD-700 Global 6000,Bombardier BD-700 Global 6000,1,Private,,9646,2014
89906A,B-16888,CL60,Canadair,CL-600 Challenger 605,Canadair CL-600 Challenger 605,1,Private,,5955,
899082,B-16790,B77L,Boeing,777-F,Boeing 777-F,0,EVA Air,EVA,68195,2024
89909F,B-17810,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,EVA Air,EVA,63517,2021
8990A6,B-18781,B77L,Boeing,777-F,Boeing 777-F,0,China Airlines,CAL,68058,2024
8990A8,B-18112,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,11747,2024
8990AA,B-18116,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,11917,2024
8990BE,B-58205,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,STARLUX Airlines,SJX,10270,2020
8990BF,B-91688,GLEX,Bombardier,Global Express XRS,Bombardier Global Express XRS,0,Executive Aviation Taiwan Corp,,9357,2009
8990C0,B-58506,A359,Airbus,A350-941,Airbus A350-941,0,STARLUX Airlines,SJX,685,2024
8990C1,B-58507,A359,Airbus,A350-941,Airbus A350-941,0,STARLUX Airlines,SJX,698,2024
8990C9,B-58508,A359,Airbus,A350-941,Airbus A350-941,0,STARLUX Airlines,SJX,705,2024
8990CA,B-58509,A359,Airbus,A350-941,Airbus A350-941,0,STARLUX Airlines,SJX,712,2025
8990E7,B-17811,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,EVA Air,EVA,63518,2023
8990E8,B-18106,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,10698,2022
8990E9,B-18107,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,10736,2022
8990EA,B-18108,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,10931,2022
8990EB,B-18775,B77L,Boeing,777-F,Boeing 777-F,0,China Airlines,CAL,66901,2022
8990EE,B-18776,B77L,Boeing,777-F,Boeing 777-F,0,China Airlines,CAL,66900,2022
8990EF,B-18777,B77L,Boeing,777-F,Boeing 777-F,0,China Airlines,CAL,66902,2023
8990F0,B-18111,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,11040,2022
8990F1,B-16861,AT76,ATR,72-600,ATR 72-600,0,Mandarin Airlines,MDA,1682,2021
8990F2,B-16862,AT76,ATR,-72-212A (600),ATR-72-212A (600),0,Mandarin Airlines,MDA,1694,2024
8990F5,B-16863,AT76,ATR,72-600 (72-212A),ATR 72-600 (72-212A),0,Mandarin Airlines,MDA,1697,2024
89910B,B-18105,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,10665,2022
899114,B-18109,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,10915,2022
899115,B-18110,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,10939,2022
899116,B-18117,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,12415,2025
899117,B-18118,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,12078,2024
899118,B-18120,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,12086,2025
899119,B-18121,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,China Airlines,CAL,12461,2025
899120,B-17812,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,EVA Air,EVA,63519,2023
899122,B-58510,A359,Airbus,A350-941,Airbus A350-941,0,STARLUX Airlines,SJX,718,2025
89912B,B-17813,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,EVA Air,EVA,63520,2023
89912C,B-17815,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,EVA Air,EVA,63524,2025
89912D,B-16787,B77L,Boeing,777-F,Boeing 777-F,0,EVA Air,EVA,67031,2021
899133,B-16788,B77L,Boeing,777-F,Boeing 777-F,0,EVA Air,EVA,67032,2021
899135,B-16789,B77L,Boeing,777-F,Boeing 777-F,0,EVA Air,EVA,67033,2021
899136,B-17886,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,EVA Air,EVA,63522,2024
899139,B-17887,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,EVA Air,EVA,63523,2025
89913E,B-17888,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,EVA Air,EVA,63526,2025
89913F,B-17889,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,EVA Air,EVA,63527,2025
899159,B-31988,GLF5,Gulfstream Aerospace,G550,Gulfstream Aerospace G550,1,Private,,5513,2015
899161,B-20001,ASTR,IAI,1125A Astra SPX,IAI 1125A Astra SPX,0,Aerospace Industrial Development Corporation,,119,
89916C,B-18919,A359,Airbus,A350-941,Airbus A350-941,0,China Airlines,CAL,358,2019
8991D4,B-58206,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,STARLUX Airlines,SJX,10426,2021
8991D5,B-58207,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,STARLUX Airlines,SJX,10620,2022
8991D6,B-58208,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,STARLUX Airlines,SJX,10271,2022
8991D7,B-58209,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,STARLUX Airlines,SJX,10432,2021
8991D8,B-58210,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,STARLUX Airlines,SJX,10599,2022
