ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
8940A3,A9C-NC,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Gulf Air,GFA,10306,2021
8940A4,A9C-ND,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Gulf Air,GFA,10256,2021
8940A5,A9C-DHS,B763,Boeing,767-323(ER)(BDSF),Boeing 767-323(ER)(BDSF),0,DHL International,DHX,33087,2003
8940B2,A9-CHIA,A139,Leonardo,AW-139,Leonardo AW-139,1,Private,,,
8940B5,A9C-DHU,B763,Boeing,767-323(ER)(BCF),Boeing 767-323(ER)(BCF),0,DHL International,DHX,33085,2003
8940B7,A9C-BRF,RJ70,British Aerospace,Avro RJ70,British Aerospace Avro RJ70,0,Bahrain Defence Force,BFW,E1267,1995
8940B9,A9C-DHT,B763,Boeing,767-323(ER)(BDSF),Boeing 767-323(ER)(BDSF),0,DHL International,DHX,33086,2003
8940BA,A9C-DHZ,B763,Boeing,767-323(ER)(BCF),Boeing 767-323(ER)(BCF),0,DHL International,DHX,33082,2003
8940BB,A9C-DHW,B763,Boeing,767-323(ER)(BCF),Boeing 767-323(ER)(BCF),0,DHL International,DHX,33089,2003
8940BF,A9C-DHY,B763,Boeing,767-323(ER)(BCF),Boeing 767-323(ER)(BCF),0,DHL International,DHX,33088,2003
8940C1,A9C-GWC,B738,Boeing,737-8B5(BCF),Boeing 737-8B5(BCF),0,DHL International,DHX,29985,2001
8940C2,A9C-NE,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Gulf Air,GFA,10975,2022
8940C3,A9C-NF,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Gulf Air,GFA,11221,2023
8940C4,A9C-DHV,B763,Boeing,767-323(ER)(BDSF),Boeing 767-323(ER)(BDSF),0,DHL International,DHX,33081,2022
8940C5,A9C-XA,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Gulf Air,GFA,11243,2023
8940C7,A9C-JNC,B738,Boeing,737-8Q8(SF),Boeing 737-8Q8(SF),0,Texel Air,XLR,30672,2004
8940C8,A9C-BRN,GLF5,Gulfstream,G550,Gulfstream G550,0,Bahrain Royal Flight,,5242,
8940C9,A9C-NG,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Gulf Air,GFA,11503,2023
8940CA,A9C-NH,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Gulf Air,GFA,11536,2023
8940CB,A9C-XB,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Gulf Air,GFA,11567,2023
8940CC,A9C-DHAA,B763,Boeing,767-323(ER)(BCF),Boeing 767-323(ER)(BCF),0,DHL International,DHX,33083,2003
8940CD,A9C-XC,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Gulf Air,GFA,11611,2023
8940CE,A9C-XD,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Gulf Air,GFA,11737,2023
8940CF,A9C-DHAC,B763,Boeing,767-323(ER)(BDSF),Boeing 767-323(ER)(BDSF),0,DHL International,DHX,29603,1999
8940D1,A9C-DHAB,B763,Boeing,767-323ER(BDSF)(WL),Boeing 767-323ER(BDSF)(WL),0,DHL International,DHX,29606,1999
8940D4,A9C-BSG,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5408,2012
8940D9,A9C-ASI,GA7C,Gulfstream,G700,Gulfstream G700,0,The Amiri Flight,BAH,,
