Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
AGAF,Afutara Aerodrome,AGAF,AFT,Bila,SB,-9.191389,160.948611,23
AGAR,Ulawa Airport,AGAR,RNA,Arona,SB,-9.860544,161.979547,40
AGGA,Auki Airport,AGGA,AKS,Auki,SB,-8.702570,160.682007,5
AGGB,Bellona/Anua Airport,AGGB,BNY,Anua,SB,-11.302222,159.798333,60
AGGE,Ballalae Airport,AGGE,BAS,Ballalae,SB,-6.990745,155.886656,5
AGGH,Honiara International Airport,AGGH,HIR,Honiara,SB,-9.428000,160.054993,28
AGGL,Santa Cruz/Graciosa Bay/Luova Airport,AGGL,SCZ,Santa Cruz/Graciosa Bay/Luova,SB,-10.720300,165.794998,18
AGGM,Munda International Airport,AGGM,MUA,Munda,SB,-8.327969,157.263092,10
AGGN,Nusatupe Airport,AGGN,GZO,Gizo,SB,-8.097780,156.863998,13
AGGQ,Ontong Java Atoll Airstrip,AGGQ,OTV,Ontong Java Atoll,SB,-5.515000,159.527778,10
AGGT,Santa Ana Airport,AGGT,NNB,Santa Ana Island,SB,-10.847994,162.454108,3
AGGY,Yandina Airport,AGGY,XYA,Yandina,SB,-9.092816,159.218410,60
AGKW,Kwailabesi Airport,AGKW,KWS,Kwailabesi,SB,-8.360508,160.775127,26
AGTI,Tulaghi Heliport,AGTI,TLG,Tulaghi Island,SB,-9.108000,160.149167,3
AGY,Argyle Downs Airport,,AGY,Argyle Downs,AU,-16.350000,128.750000,289
