Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
AA00,Shump Airport,AA00,,Talkeetna,US,62.510150,-149.926717,1670
AA01,West Beaver Seaplane Base,AA01,,Big Lake,US,61.584961,-149.846531,215
AA02,Horseshoe Lake Seaplane Base,AA02,,Big Lake,US,61.571481,-149.924111,140
AA03,Central Pad Heliport,AA03,,Deadhorse,US,70.171228,-146.258517,10
AA04,Viking Heliport,AA04,,Anchorage,US,61.224775,-149.839094,72
AA05,Shelby Strip,AA05,,Anchorage,US,61.507811,-149.078481,40
AA06,Sixmile Lake Airport,AA06,,Anchorage,US,61.289722,-149.806111,85
AA07,Saddleback Island Heliport,AA07,,Big Lake,US,61.521575,-149.927139,150
AA11,Misty Lake Seaplane Base,AA11,,Wasilla,US,61.550739,-149.676131,350
AA22,Delta Daves Airport,AA22,,Delta Junction,US,64.132858,-145.804494,1070
AA27,Pioneer Heliport,AA27,,Nuiqsut,US,70.414100,-150.018592,38
AA30,Trio Estates Airport,AA30,,Houston,US,61.648189,-149.870831,315
AA33,Gus Landing,AA33,,Houston,US,61.604150,-149.770119,120
AA44,Barlett Regional Hospital Heliport,AA44,,Juneau,US,58.328803,-134.460083,296
AA50,Point Thomson Sea Ice Airstrip,AA50,,Deadhorse,US,70.181144,-146.350350,0
AA76,Timber Trails Airport,AA76,,North Pole,US,64.769444,-147.329444,480
AA85,Walby Lake Seaplane Base,AA85,,Palmer,US,61.616419,-149.221031,114
