Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
SIAA,Aeroandres Heliport,SIAA,,Mairiporã,BR,-23.394722,-46.638332,3248
SIAB,Leda Mello Resende Airport,SIAB,,Três Pontas,BR,-21.371901,-45.494900,3050
SIAC,Hospital de Guaruz Heliport,SIAC,,Campos Dos Goytacazes,BR,-21.740833,-41.311943,33
SIAD,Estância Regina Airport,SIAD,,Porto Murtinho,BR,-21.008888,-57.348057,394
SIAE,BASF Guaratinguetá Heliport,SIAE,,Guaratinguetá,BR,-22.786112,-45.170555,1772
SIAF,Fazenda São José Airport,SIAF,,Sapezal,BR,-13.741111,-58.885555,1903
SIAG,Serrinha Heliport,SIAG,,Goiânia,BR,-16.721111,-49.264442,2802
SIAH,Vitória Apart Hospital Heliport,SIAH,,Serra,BR,-20.236944,-40.278889,62
SIAI,Fazenda Gaivota Airport,SIAI,,Poconé,BR,-16.236111,-56.918888,541
SIAK,Volkswagen Heliport,SIAK,,São Bernardo Do Campo,BR,-23.728889,-46.549721,2539
SIAL,Summerville Heliport,SIAL,,Ipojuca,BR,-8.435278,-34.982498,39
SIAN,Hospital Dom vicente Scherer Heliport,SIAN,,Porto Alegre,BR,-30.030556,-51.220280,184
SIAO,Fazenda Araras Airport,SIAO,,Corguinho,BR,-19.629723,-55.251945,1493
SIAP,Ana Paula Airport,SIAP,,Aceguá,BR,-31.737778,-54.089443,584
SIAR,Fazenda Bom Retiro Airport,SIAR,,Ibirarema,BR,-22.799168,-50.046112,1617
SIAS,Auto Viação Reginas Heliport,SIAS,,Duque De Caxias,BR,-22.776388,-43.327221,108
SIAT,Temadre Heliport,SIAT,,Madre De Deus,BR,-12.738611,-38.601391,16
SIAU,Fazenda Jatobá Airport,SIAU,,Barão De Melgaço,BR,-16.483334,-56.270000,404
SIAV,Helipark Heliport,SIAV,,Carapicuiba,BR,-23.564722,-46.830002,2592
SIAX,Fazenda Beira Rio Airport,SIAX,,Novo Progresso,BR,-7.550278,-56.172501,870
SIAY,Auriflama Airport,SIAY,,Auriflama,BR,-20.741943,-50.531666,1277
SIAZ,Atlântida Heliport,SIAZ,,Maceió,BR,-9.625000,-35.700832,187
SIBA,Fazenda Jatobá Airport,SIBA,,Aquidauana,BR,-20.099167,-55.926945,400
