Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
SG67,Estancia Pai Quara Airport,SG67,,Estancia Pai Quara,PY,-23.219999,-55.950001,712
SGAS,Silvio Pettirossi International Airport,SGAS,ASU,Asunción,PY,-25.240000,-57.520000,292
SGAY,Juan De Ayolas Airport,SGAY,AYO,Ayolas,PY,-27.370001,-56.849998,223
SGBA,Bella Vista Sur Airport,SGBA,,Colonia Doctor Pastor Obligado,PY,-27.052393,-55.578026,650
SGCO,Teniente Col Carmelo Peralta Airport,SGCO,CIO,Concepción,PY,-23.440001,-57.430000,253
SGEN,Encarnación Airport,SGEN,ENO,Encarnación,PY,-27.299999,-55.910000,269
SGES,Guarani International Airport,SGES,AGT,Ciudad del Este,PY,-25.459999,-54.840000,846
SGFI,Filadelfia Airport,SGFI,FLM,Filadelfia,PY,-22.360001,-60.049999,423
SGGR,Salto del Guaira Airport,SGGR,,Salto del Guaira,PY,-24.032269,-54.350829,990
SGIB,Itaipú Airport,SGIB,,Itaipú,PY,-25.410000,-54.619999,762
SGME,Dr. Luis Maria Argaña International Airport,SGME,ESG,Mariscal Estigarribia,PY,-22.049999,-60.619999,553
SGNB,Villa Hayes Sarg Airport,SGNB,,Villa Hayes,PY,-25.160000,-57.560001,210
SGPC,Pozo Colorado Airport,SGPC,,Pozo Colorado,PY,-23.499127,-58.785914,325
SGPI,Carlos Miguel Gimenez Airport,SGPI,PIL,Pilar,PY,-26.879999,-58.320000,249
SGPJ,Dr Augusto Roberto Fuster International Airport,SGPJ,PJC,Pedro Juan Caballero,PY,-22.639999,-55.830002,1873
SGPO,Puerto Pinasco Airport,SGPO,,Pinasco,PY,-22.629999,-57.840000,239
SGRO,Rosario Airport,SGRO,,Rosario,PY,-24.430000,-57.119999,236
SGSP,San Pedro Airport,SGSP,,San Pedro del Ycuamandiyu,PY,-24.082883,-57.088112,270
SGST,Santa Teresa Airport,SGST,,Santa Teresa,PY,-22.620001,-56.630001,582
