Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
SYAH,Aishalton Airport,SYAH,AHL,Aishalton,GY,2.486530,-59.313400,587
SYAN,Annai Airport,SYAN,NAI,Annai,GY,3.959440,-59.124199,301
SYAP,Apoteri Airport,SYAP,,Apoteri,GY,4.013880,-58.605000,301
SYAW,Awaruwaunau Airport,SYAW,,Awaruwaunau,GY,2.650000,-59.200001,797
SYBR,Baramita Airport,SYBR,BMJ,Baramita,GY,7.370120,-60.487999,328
SYBT,Bartica A Airport,SYBT,GFO,Bartica,GY,6.374770,-58.638100,3
SYCJ,Cheddi Jagan International Airport,SYCJ,GEO,Georgetown,GY,6.498550,-58.254101,95
SYEB,Ebini Airport,SYEB,,Ebini,GY,5.617000,-57.766998,147
SYEC,Ogle Airport,SYEC,OGL,Ogle,GY,6.806280,-58.105900,10
SYIB,Imbaimadai Airport,SYIB,IMB,Imbaimadai,GY,5.708110,-60.294201,1646
SYKK,Kurukabaru Airport,SYKK,,Kurukabaru,GY,4.717000,-59.983002,3198
SYKM,Kamarang Airport,SYKM,KAR,Kamarang,GY,5.865340,-60.614201,1601
SYKR,Karanambo Airport,SYKR,KRM,Karanambo,GY,3.751940,-59.309700,300
SYKS,Karasabai Airport,SYKS,KRG,Karasabai,GY,4.033330,-59.533298,731
SYKT,Kato Airport,SYKT,KTO,Kato,GY,4.649160,-59.832199,2299
SYKW,Kwakwani Airport,SYKW,,Kwakwani,GY,5.283330,-58.049999,147
SYLD,Linden Airport,SYLD,,Linden,GY,5.965920,-58.270302,180
SYLP,Lumid Pau Airport,SYLP,LUB,Lumid Pau,GY,2.393930,-59.441002,656
SYLT,Lethem Airport,SYLT,LTM,Lethem,GY,3.372760,-59.789398,351
SYMB,Mabaruma Airport,SYMB,USI,Mabaruma,GY,8.200000,-59.783298,45
SYMD,Mahdia Airport,SYMD,MHA,Mahdia,GY,5.277490,-59.151100,300
SYMM,Monkey Mountain Airport,SYMM,MYM,Monkey Mountain,GY,4.483330,-59.683300,1456
SYMN,Manari Airport,SYMN,,Manari,GY,3.433000,-59.567001,300
SYMP,Mountain Point Airport,SYMP,,Mountain Point,GY,3.000000,-59.632999,400
SYMR,Matthews Ridge Airport,SYMR,MWJ,Matthews Ridge,GY,7.488112,-60.184777,324
SYMW,Marurawana Airport,SYMW,,Marurawana,GY,2.729770,-59.149700,1017
SYNA,New Amsterdam Airport,SYNA,QSX,New Amsterdam,GY,6.244324,-57.474172,3
SYOR,Orinduik Airport,SYOR,ORJ,Orinduik,GY,4.725270,-60.035000,1797
SYPR,Paruma Airport,SYPR,PRR,Paruma,GY,5.815450,-61.055401,1765
SYSK,Skeldon Airport,SYSK,SKM,Skeldon,GY,5.859900,-57.148940,13
SYWI,Wichabai Airport,SYWI,,Wichabai,GY,2.866670,-59.533298,518
