Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
SMAF,Afobakka Airstrip,SMAF,,Afobakka,SR,4.998505,-54.992033,80
SMBN,Albina Airport,SMBN,ABN,Albina,SR,5.512720,-54.050098,19
SMCI,Coeroeni Airport,SMCI,,Coeroeni,SR,3.367000,-57.333000,479
SMCO,Totness Airport,SMCO,TOT,Totness,SR,5.865830,-56.327499,10
SMCT,Cottica Airstrip,SMCT,,Lawa Cottica,SR,3.852160,-54.228201,330
SMDA,Drietabbetje Airport,SMDA,DRJ,Drietabbetje,SR,4.116667,-54.666672,236
SMDU,Alalapadu Airstrip,SMDU,,Alalapadi,SR,2.523500,-56.324700,880
SMGH,Godo Holo Airstrip,SMGH,,Pikienkondre of Miranda,SR,4.058300,-54.786100,280
SMJP,Johan Adolf Pengel International Airport,SMJP,PBM,Zandery,SR,5.452830,-55.187801,59
SMKA,Kabalebo Airport,SMKA,,Kabalebo,SR,4.406000,-57.223000,535
SMKE,Kayser Airport,SMKE,,Kayserberg,SR,3.100000,-56.483002,849
SMMO,Moengo Airstrip,SMMO,MOJ,Moengo,SR,5.607600,-54.400300,49
SMNI,Nieuw Nickerie Airport,SMNI,ICK,Nieuw Nickerie,SR,5.955560,-57.039398,9
SMPA,Vincent Fayks Airport,SMPA,OEM,Paloemeu,SR,3.345280,-55.442501,714
SMPG,Poesoegroenoe(Pusugrunu) Airstrip,SMPG,,Poesoegroenoe,SR,4.397914,-55.793374,390
SMSI,Sipaliwini Airport,SMSI,,Sipaliwini,SR,1.966050,-56.003502,744
SMSM,Kwamalasoemoetoe Airport Airport,SMSM,,Kwamalasoemoetoe Airport,SR,2.333330,-56.783333,905
SMST,Stoelmanseiland Airport,SMST,SMZ,Stoelmanseiland,SR,4.350000,-54.416668,187
SMTA,Tabiki Airstrip,SMTA,,Benzdorp,SR,3.619932,-54.142714,740
SMTB,Rudi Kappel Airport,SMTB,,Tafelberg,SR,3.783000,-56.150002,1112
SMWA,Wageningen Airport Airport,SMWA,AGI,Wageningen Airport,SR,5.766667,-56.633331,6
SMZO,Zorg en Hoop Airport,SMZO,ORG,Paramaribo,SR,5.811080,-55.190701,10
